mmsi,shipname
565743000,AGILITY
565744000,FELLOWSHIP
565755000,NORDINTELLIGENCE
565756000,EPICSTKITTS
565759000,EPISODE
565763000,CHAOHU
565769000,BLACKFORDDOLPHIN
565769000,PACIFICSPIRIT
565789000,DIAMONDORCHID
565809000,OCEANQUEEN
565817000,NIJINSKY
565833000,BLOSSOM
565841000,STLUCIA
565842000,STINAKOSAN
565843000,SOPHIAKOSAN
565871000,MTMPENANG
565876000,GREYMANEXPRESS
565880576,GAGNQNT
565888000,KHATIM
565978000,OREPARA
566011000,SOPHIE9
566043000,UMGENI
566044000,KEI
566047000,EPICCOBRADOR
566061000,PHOENIXADVANCE
566068000,SOUTHERNPEC9
566071000,ROSSSEA
566072000,ARISTA
566079000,PUTUOSAN
566094000,SOUTHERNPEC12
566103000,SOUTHERNPEC11
566104000,EPICCORON
566116000,HAISOON1
566120000,ANSHENG
566163000,ESTRELLA
566175000,KONGQUEZUO
566179000,RUDOLFSCHULTE
566198000,MTMGIBRALTAR
566200000,MAST
566203009,MTMNORTHSOUND
566212000,BTSELIZABETH
566234000,MAERSKKIERA
566240000,MTMSHANGHAI
566251000,MAERSKTACOMA
566254000,TORMANABEL
566292000,MTMFAIRFIELD
566301000,EAGLEASIA3
566302000,OCEANGULL
566306000,MTMHOUSTON
566309000,SANDOWN
566321000,MAERSKHAYAMA
566332000,SEADREAM
566354000,OCEANLEADER
566366000,PACIFICBERYL
566373000,CLEANSEASHARMONY
566378000,OCEANPREMIER
566379000,OCEANSUCCESS
566397000,CPCZAPATA
566404000,SLEADER
566426000,THERESAAQUARIUS
566433000,CHALLENGEPEAK
566443000,NANYANGSTAR
566449000,DECORUM
566453000,EAGLESANANTONIO
566486000,MAERSKNEWTON
566495000,MARINENOEL
566503000,MAERSKBELFAST
566508000,BOWFULING
566511000,MARINEPROSPER
566517000,JSCAESAR
566538000,WISDOM
566539000,EAGLESANDIEGO
566540000,SKYQUEST
566543000,OCEANPROGRESS
566544000,OCEANSUPREME
566553000,MEOSOVEREIGN1
566569000,PETROASIA
566572000,REINHOLDSCHULTE
566573000,HAFNIAMAGELLAN
566591000,UNITEDTRADER
566595000,MERLION1000
566601000,DELPHINE
566608000,HYWELA
566611000,ESTEEM
566612000,PACIFICENERGY8
566630000,FERESA
566638000,KNEBWORTH
566643000,BOWDALIAN
566644000,EAGLESANJUAN
566652000,LONGHUSAN
566661000,POSEIDON
566683000,BWLENA
566686000,DEMURE
566687000,PACIFICENERGY328
566691000,EQUALITY
566692000,MANIFESTO
566693000,MORSTON
566701000,MERIT
566702000,MARINETALENT
566712000,BUENAREINA
566720000,ORIENTALOKI
566722000,KINGSTON
566724000,SENTEK25
566725000,JSLEKVAR
566726000,LODESTARGENESIS
566737000,NORDSTABILITY
566738000,NORDSTRENGTH
566751000,MARINECRYSTAL
566752000,JINGGANGSAN
566754000,HAISOON16
566763000,TRIDENTSTAR
566843000,GLOVISMADRID
566847000,MAREXEXPRESS
566900000,KENNINGTON
566902000,BWRHINE
566913000,MTMMUMBAI
566914000,MTMYANGON
566915000,MTMMANILA
566917000,ATLANTICEXPLORER
566930000,ENDEAR
566932000,WORLDNAVIGATOR
566946000,DOUBLEHAPPINESS
566967000,LEOPARDSTAR
566975000,INTEGRITY
566976000,MTMHAMBURG
566978000,NJORDHARDRADA
566982000,MARINEEMERALD
567012500,THANAPA
567053900,SMOOTHSEA5
567351000,NEWSEASON
572222000,SOBREWORLD
572304210,THERESAVENUS
572377210,EPONYMA
572533210,BORNEOPIONEER
572600000,SCORPIO
574000500,ABYSS
574000560,PTSCTHANGLONG
574012562,HAITRUONG
574133000,PETROLIMEX11
574163153,PETROLIMEX4
574188000,MEKONGTRANS1
574272000,AQUAMARINEGAS
574322000,PETROLIMEX8
574333000,AULACANGEL
574361000,THANHHUYEN07
574366000,HAIPHONG5
574383000,PETROLIMEX12
574393000,NAMVIET8
574395000,PVTDRAGON
574427000,PVTEAGLE
574451000,PETROLIMEX10
574457000,DAINAM
574478000,DAIGIANG
574499000,DAIMINH
574534000,VANPHONG1
574760000,THANHTHANHDAT8
574820000,GREATLADY
574886000,PVTSEALION
574913000,PETROLIMEX15
574916000,XUANHIEUGROUP19
574939000,PVOILVENUS
574999000,PTSHAIPHONG1
574999010,VIETSOVPETRO1
576068000,DEEPWATERDISCOVERY
576490000,DLB332
576674000,PARAMESWARA
576702000,SHEPHERDTIDE
576782000,GSFHIGHISLAND9
576926000,CRLUIGS
577010000,STEPHENWALLACEDICK
577012000,GAMMAGETIDE
577035000,HANDINTIDE
577044000,CARRTIDE
577085000,SEDCO714
577178000,ANATOLIAPACIFIC
577194000,CHAUVINTIDE
605076050,LNGCMBENBOULAID
605086120,LARBIBENMHIDI
605106010,BACHIRCHIHANI
605106030,MOURADDIDOUCHE
605246170,LPGBRIDES
613002810,KKMARINETERMINAL1
616822000,MTALAIN
616876000,UNIONBRAVE
616947000,TOTEEL
621819004,ALMADINA7
622122210,OCEANSHIELD
631844000,GLOBALSEA
636009436,ENSCO100
636009720,SEADRAGON
636010034,ALKHAZNAH
636010220,SIDRADOHA
636010221,MTSIDRAALKHALEEJ
636010378,STOLTINVENTION
636010457,MRAWEH
636010544,ALHAMRA
636010682,STOLTKIKYO
636010736,TEXASSTAR
636010805,BERING
636010835,MTSTOLTBOTAN
636010891,HUAYUAN
636010901,NEWALLIANCE
636010915,STOLTSPAN
636010990,CORALPALMATA
636011005,MOSCOW
636011006,MOSCOWKREMLIN
636011014,MOSCOWSTARS
636011186,AEGEANPRIDE
636011212,REGGANE
636011215,JACOB
636011391,MASTERSFORCE2
636011397,ELKAHERCULES
636011434,FRONTSTRATUS
636011436,FRONTPAGE
636011454,GASTAURUS
636011488,PETROKREPOST
636011490,SCFALTAI
636011492,SCFKHIBINY
636011493,SCFSAYAN
636011494,SCFURAL
636011496,ELKAELEFTHERIA
636011617,GASCAPRICORN
636011631,SHIBLAH
636011632,LULU
636011633,KHAFJI
636011642,LITEYNYPROSPECT
636011657,OKHTABRIDGE
636011661,LADY1000
636011673,MORNINGGLORY8
636011678,GENMARDEFIANCE
636011782,AEGEANFAITH
636011812,PARAGONDPDS2
636012163,COMMANDER
636012164,CONFIDENCE
636012195,FOTINILADY
636012244,TOSCA
636012324,ELKABENE
636012524,SOUTHSEA
636012570,CENIRIIS
636012577,NEVESKALADY
636012578,POLITISALADY
636012589,FORMOSATHIRTEEN
636012627,ELKASIRIUS
636012629,ICEVICTORY
636012659,NSCAPTAIN
636012661,NSCLIPPER
636012690,TORGOVYBRIDGE
636012691,TEATRALNYBRIDGE
636012703,NEWSPIRIT
636012728,MILTIADISM2
636012801,NSSPIRIT
636012813,SCALTICA
636012814,VLADIMIRTIKHONOV
636012849,FORMOSAGASDIAMOND
636012853,NSCENTURY
636012856,NSCREATION
636012876,CEVENTURE
636012896,NSPRIDE
636012910,SCFTOMSK
636012988,FAIRFALCON
636012995,SSVVICTORIA
636013013,GASCHEMSHINANO
636013026,BLOOM
636013055,KANPUR
636013100,KRONBORG
636013115,AKERAIOS
636013116,ANEMOS1
636013156,EVRIDIKI
636013157,ORPHEAS
636013194,CHEMTRANSRUGEN
636013219,NORDOBSERVER
636013239,AYRTON2
636013276,NSPOINT
636013301,FORMOSASIXTEEN
636013316,FAIRARIS
636013323,JAHAM
636013328,KALAMU
636013336,BWBROKER
636013337,CHEMHELEN
636013348,SERENGETI
636013350,KERALA
636013351,GLADIATOR
636013353,SOVEREIGN
636013354,LEADER
636013374,MARINA
636013376,MARGARITA
636013381,KAROLOS
636013383,GEORGIOS
636013390,FIDIAS
636013409,CHEMNICHOLAS
636013410,ALPINEPENELOPE
636013442,SENTINEL1
636013447,MANIFA
636013450,JALADI
636013451,KARAN
636013565,PRISCOALCOR
636013572,SARK
636013611,NEWADVANCE
636013645,GANDHI
636013683,NEWABILITY
636013705,SIDRARASLAFFAN
636013764,FAIRAPOLLON
636013789,EOLDENDORFF
636013794,LIA
636013812,RONALDN
636013815,ERNESTN
636013816,JENNYN
636013848,HISTRIATIGER
636013852,SAMURAI
636014078,NAVIGATORTAURUS
636014082,FPMCPEAGLE
636014083,TONNA
636014084,FPMCPGLORY
636014085,FPMC18
636014107,NEWACCORD
636014108,HORIZONATHENA
636014112,FAIRPIGASOS
636014119,HORIZONTHETIS
636014126,ZALIVBAIKAL
636014127,ZALIVVOSTOK
636014128,SALAMINA
636014194,NSAFRICA
636014204,NEWCREATION
636014214,NUNCE
636014235,MTUACCSHAMS
636014253,PISSIOTIS
636014285,HORIZONTHEANO
636014286,HORIZONTHEONI
636014291,STDARE
636014307,ALMISTAR
636014308,SCFPRIMORYE
636014315,ALMISPIRIT
636014318,GLENDAMEGAN
636014337,DIDIMON
636014353,OLYMPIYSKYPROSPECT
636014354,MOSKOVSKYPROSPECT
636014361,DILOS
636014368,ZENOVIALADY
636014372,GEORGES
636014378,BLUESKY
636014379,BLUESEA
636014391,ESSEX
636014392,ALKHALIDIA
636014393,ALNOUF
636014394,CITYELITE
636014400,DYNASTY
636014430,KEFALONIA
636014465,MADISONORCA
636014469,MIKELAP
636014470,YANNISP
636014478,NEWPARADISE
636014489,HISTRIAGEMMA
636014500,DEMETRIOS
636014502,ELENI
636014503,AMAZON
636014541,GENCOAVRA
636014567,CRETE
636014611,CALYPSO
636014637,NEWSUCCESS
636014638,NEWAWARD
636014688,ATLANTAS
636014712,GLENDAMELANIE
636014738,BRIZO
636014743,PACIFICDIAMOND
636014746,PACIFICSCIROCCO
636014804,WORLDHARMONY
636014809,PAMISOS
636014814,BLUEFIN
636014868,NORDICBREEZE
636014875,ETCRAMSIS
636014923,ABUDHABIIII
636014939,GENIE
636014973,STOLTGLORY
636014978,STDESTINY
636014986,LENIP
636014987,PSERIMOS
636014990,NEWVISTA
636014998,GLENDAMELODY
636015004,STOLTOCELOT
636015004,STOLTBOBCAT
636015005,STOLTOCELOT
636015015,SMYRNI
636015051,SCFPROVIDER
636015064,VENDOMESTREET
636015106,GASCERBERUS
636015112,NOBLEGLOBETROTTER2
636015119,SPYROSK
636015150,GREENWARRIOR
636015164,GREENWICHPARK
636015165,DELTAMILLENNIUM
636015187,NAVIGATORLEO
636015203,STAQUA
636015290,DANI1
636015300,BATTERSEAPARK
636015302,DIMITRISP
636015304,SKAMANDROS
636015318,VERMILIONENERGY
636015324,LEONDIAS
636015348,EUROCHAMPION2004
636015349,MARIAPRINCESS
636015362,SCFPLYMOUTH
636015400,DILESI
636015584,HISTRIACROWN
636015587,GOLDENRAY
636015645,ORITSELA
636015706,PACIFICONYX
636015737,SIBURTOBOL
636015738,MVSTOLTVISION
636015768,OCEANCORAL
636015787,BONITO
636015827,AMBERSUN
636015830,SUN
636015834,NAVECETUS
636015875,DORICPIONEER
636015879,ALMIEXPLORER
636015880,ALMIODYSSEY
636015889,NEWANDROS
636015913,OSTE
636015920,STOLTVINLAND
636015927,YAS
636015931,ATHINA1
636015932,NASSAUENERGY
636015934,AFRAHAWTHORN
636015940,NAVIGATORSCORPIO
636015943,NAVIGATORGRACE
636015944,NAVIGATORGUSTO
636015948,STOLTHELLULAND
636015971,STOLTZULU
636015972,STOLTBASUTO
636015977,AFRAWILLOW
636015999,ALMIVOYAGER
636016000,EMMANUEL
636016001,ADELINE
636016006,MELOR
636016018,STENAWECOVENTURE
636016081,FULHAMROAD
636016093,LIBRASUN
636016165,LEVANTO
636016173,BLUESUN
636016176,GASODYSSEY
636016188,GREENRAY
636016188,ODERGAS
636016192,YELLOWRAY
636016219,VELIKIYNOVGOROD
636016252,ALEXANDERJ
636016273,TAURUSSUN
636016274,CAPRICORNSUN
636016276,LADYELIZABETH
636016302,HIGHFIDELITY
636016317,HAFNIALEO
636016335,PRINCESSOGE
636016360,CHEMHOUSTON
636016362,CHEMALTAMIRA
636016363,CHEMNEWORLEANS
636016367,KRITISPIRIT
636016376,SCFMELAMPUS
636016378,SCFMITRE
636016396,NAVIGATORATLAS
636016397,NAVIGATOREUROPA
636016402,ALPINEMARIA
636016403,ALPINEMARY
636016465,OLYMPIA1
636016466,MIRABEAU
636016470,GASPRODIGY
636016472,SEADANUTA
636016485,ATLANTIK
636016504,JUPITERSUN
636016505,MARSSUN
636016659,NAVIGATORCERES
636016661,COPIAPO
636016683,CORALLOPHELIA
636016691,RAMAGAS
636016693,CELTICSEA
636016695,NECTARSEA
636016699,CATALANSEA
636016702,TABAGOBAY
636016710,STOLTVIRTUE
636016717,PORTMANSQUARE
636016725,ELKADELPHI
636016748,ALKIMOS
636016933,CENTRALPARK
636016946,AMOR
636017015,SAINTGEORGE
636017047,SAMPOWER
636017050,MAPLE3
636017069,KINGDAVID
636017097,NEWNAVIGATOR
636017098,TAPTI
636017110,TRIATHLON
636017165,CHEMSIRIUS
636017362,MAXPLANCK
636090768,LUKA
636090864,ANGELICASCHULTE
636090883,CHEMTRANSSTAR
636090885,CHEMTRANSSKY
636090886,CHEMTRANSMOON
636091047,QUEENZENOBIA
636091105,HSALCINA
636091120,HSMEDEA
636091121,IBLEA
636091174,HSCARMEN
636091197,NEWYORKSTAR
636091247,GASCHEMDOLLART
636091286,ODERGAS
636091469,HERMIONE
636091484,HANSSCHOLL
636091488,ALIA
636091531,CONTIAGULHAS
636091554,GASCHEMATLANTIC
636091569,CONTIBENGUELA
636091592,ELBTANKDENMARK
636091621,CONTIGREENLAND
636091686,SIGMATRIUMPH
636091700,VOGEDIGNITY
636091701,VOGETRUST
636091772,GASCHEMWARNOW
636091773,MAXPLANCK
636091782,GASCHEMARCTIC
636091971,GASCHEMADRIATIC
636091999,MOUNTEVEREST
636092000,MOUNTKIBO
636092004,GASCHEMHAMBURG
636092037,GASCHEMBREMEN
636092048,GASCHEMANTARCTIC
636092052,YVESJACOB
636092053,NELLJACOB
636092141,RHLDRESDEN
636092163,JILLJACOB
636092171,SHARONSEA
636092367,SANNICOLAS
636092426,GASCHEMNORDSEE
636092427,GASCHEMPACIFIC
636092442,TOSNASTAR
636092488,DSWARRIOR
636092495,WAPPENVONNURNBERG
636092498,NIDASTAR
636092558,KIOWASPIRIT
636092585,DSCHIEF
636092586,DSCOMMANDER
636092610,WHITSTAR
636092648,BALTICCOMMANDER1
636092659,NORIENTSATURN
645337000,REDEAGLE
664209000,SEYCHELLESPRIDE
667003022,GOLDENPROSPEROUS
667003031,FUYOU
667003033,KALTIMEXPRESS
667003073,ANDA
667003089,GLENNFREEDOM
667003105,VENUS
667003118,JIN51
667003140,JS1
667003143,PT35
667003155,ROYALPRINCESS
667003169,JINHAIYOU10
667003200,MELODY
667003335,PROSPERITAI
667003344,TAIRONG15
667005064,MUSCA
667005100,MTCULEX
667006067,DEVAMARIA
667200700,MTPRADO
667824000,JEANPEARL
667870000,SEAGODDESS
671024000,SKINNYCROW
671181000,SEAGRACE
671262000,PERSIA
671291000,VOLGA
671318000,DARUSH
671323000,NGOLLUENA
671366000,BRILAKEJI
671374000,MTALJAWZAA
671518000,DETERMINATION2
671594000,SAMAR
672564000,LADYFELL
672708000,THAPSUS
701000655,CABOESPIRITUSANTO
701000796,PUERTOPOSADAS
701006126,SOFIAR
701006184,TEHUELCHE1
701006216,MTCALETAROSARIO
701006293,MARCHIQUITA
701006545,HERNANDARIAS
701007049,MANGURUYU
701019336,SOLEDADRUA
701034000,EDUARDOVIRASORO
701040000,ONATRIDENTE
701051000,SANMATIAS1
701098000,PUNTAMEDANOS
701106000,CABOVIRGENES
701555555,TEHUELCHE1
710000022,SERRAPOLAR
710000026,FORTEDESAOLUIZ
710000031,SERRANEVADA
710000361,MAESTRAMEDITERRANEO
710000510,FORTEDECOPACABANA
710000854,ENGBELIZARIODIAS
710000861,BMANTONIAQUEEN
710001117,JEANFILHO55
710001298,ANABEATRIZ5
710001368,SERRADAESCAMA2
710001426,BMAMAZONDREAM
710001665,SAOBARTOLOMEL2
710001694,OSCARNIEMEYER
710001764,JOSEDOPATROCINIO
710003590,NTGUARATUBA
710003610,CASTILLODEMACEDA
710004910,FLUMARBRASIL
710004920,CDSERRADAESTRELA
710008790,JURUTI
710008830,CELSOFURTADO
710012000,CANTAGALO
710012450,ROMULOALMEIDA
710013740,CDLEBLON
710015170,JOSEALENCAR
710019130,BOWOCEANIC
710020930,HENRIQUEDIAS
710023030,ANITAGARIBALDI
710023040,ANDREREBOUCAS
710024830,MARCILIODIAS
710073000,LONDRINA
710074013,ITAITUBA
710074016,LORENABR
710074200,POTENGI
710074500,LAGES
710074500,PIRAJUI
710081000,CASTILLODEZAFRA
710088000,GUANACO
710159000,NTLAMBARI
710234000,JOAOCANDIDO
710235000,FORTEDESAOFELIPE
710239000,ZUMBIDOSPALMARES
710242000,MAISA
710243000,GUARA
710244000,NILZA
710246000,GRAJAU
710247000,GURUPA
710256000,NTNEUSA
710260000,REBOUCAS
710333000,ITAJUBA
710999992,TWB250
720913000,SHADA
725000794,DONPANCHO
725010010,CABOTAMAR
725017900,PUNTAANGAMOS
725019340,PUNTAGRUESA
735057544,COTOPAXI
203097200,AURORA
203154300,ALLEGRA
203169300,LANAVICELLA
203213300,MABEL
203213400,SHEMEONA
203229300,TELEFINE
203236300,SYBRITTA
203249200,ISIS
203257300,DONCANGREJO31780
203306100,CAYENNE
203335200,LOONA
203356200,VISIONE
203375400,KALIMERA
203378200,SYCHIRENA
203443400,LAETITIA
203518400,MOWE2
203540200,VOLARE
203542100,TWOWINGS
203552100,COCONUT2
203617400,SVCATAYA
203643100,NAMBAWAN
203657100,COCO2
203674400,PEREGRINA
203706400,VALUNIC
203715400,INSPIRATION
203743200,MINKEWAL
203765100,ABRACADABRA
203846200,MAJUEN
205006500,SYREMORA
205013000,SMITBARRACUDA
205015300,FOLIE
205031700,AYOS
205055000,BIGBOSS
205203000,LEOPOLD1
205207600,FLYINGKEFI
205208900,BEGOOD
205210400,TEPEE
205212510,IKIRO
205218100,ISCHIA
205227020,FURY
205227800,DANCEME
205232010,BONVOYAGE
205253610,CORIOLIS
205256900,OPSTOK3
205258810,WINSOME
205262410,CARAMEL
205274600,SPIRIWIT
205279300,DEBUG
205279610,EMANON
205289700,HYDRA
205296310,PUFFIN
205297100,TIKIMAS
205303410,HULIE
205305400,PETITETERRE
205308400,LECAS
205311210,WILDSWAN
205326300,ISOLA
205328600,PRIMETIME
205347610,PACHA
205362800,RUPEL
205363410,FOVEA
205364610,PHENIX3
205379010,JACOBUS
205383410,DENEBOLA
205393510,KONTIKI
205401900,MARSWIN
205413010,LATINO
205416100,CALINOUX
205429800,PARTNERSHIP
205440400,GRANDCRU
205446300,VEUVE1002
205463200,SUREGNO
205465810,LUNEBLEUE
205466800,RIVENDALE3
205489810,COBUS2
205499310,TARABARALLA
205509100,SEVENSEAS
205524010,TIBAG2
205542410,JASMINE
205549510,BROCELIANDE
205550400,KIEF
205566410,GUINEVERRE
205569510,PHELIAN3
205572200,TRANQUILLIZER
205572300,SCAPHA
205577400,LIANDA
205577610,VIAVAI
205578410,OBAN
205584810,AGBA
205585400,MABELBARJO6
205587610,BOUNTY
205588200,SERENDIP
205590510,REBEL
205591200,ARTEMIS
205592710,MANTRA
205599600,LADYBIRD
205614810,BOZOS
205628610,BALDUR
205632200,PARNIUM5
205637210,COASTBREEZE
205644310,ZILT
205655410,PHERUSA
205660110,HOWARDTOO
205662610,DJANGOMAYOSA
205664900,SYSUNSHINE
205677710,FINALMENTE
205679400,NOEDEU
205707010,NYTE
205710310,SOFINE
205710500,EKABO
205722800,WHITESATIN
205732100,RENAPI3
205734400,MERENA
205739600,PACIFICWAVE
205742200,SPARKLE
205744510,NETWERK
205756010,WINDHOEK
205757710,SALOME3
205759310,SEAOFLOVE
205763510,MARGRIET
205768710,LADYLAURA
205769210,DJINNJ111
205772610,ASPRO
205773910,VILLAMARE
205779210,AQUAVIT
205779710,DACAPO
205780610,ALEGRIA
205784910,JOVA
205789110,ZIPPER
205790210,NOROIT
205791910,LALUNA
205794010,FALCO
205794310,JADE
205804010,ZENSATION
205806300,GREDISTAR
205809100,MAGELANUS3
205817510,ZINGAY
205818410,BRUNO
205820010,LADYBLUEPURPLE
205825010,OUFTI
205826610,VAGUEBOND
205827010,CERISE
205830210,HIGHFIVE
205834110,LULUFYFFE
205843310,REPOMAN
205844310,XIAOMEI
205845110,CERVELLEDESINGE
205847700,VAIHERE
205856910,XUXA
205861410,AINEZ
205865410,TATIHOU
205866510,DOSMASDOS
205866710,FINALLY
205871100,ANTWERPFLYER
205871910,VITAMINIC
205874410,ZOEF
205880110,AMADABLAM
205889210,ZOOE
205910210,SUVAROV2
205917500,XARATOGA
205920100,WAKI
205921610,MATILDE
205922010,ALVIGUI
205922410,MISTRAL
205927210,MATELO
205927910,TYLAWA
205929010,ODYSSEUS
205929310,ZIGZIG
205932510,SPLENDIDA
205934310,MUCHOLOCO
205938710,FLAMENCOSEGUNDO
205954310,ALBAPLENA
205955310,ROXY442
205955410,ESTRELLA
205955500,LARONDE2
205957110,HYDROFOLIE
205958810,RUBIN
205962300,SYWATERMAN
205972210,ATLANTISBRUXELLES
205974910,MARJA2
205984110,ARUNDA
205988210,IGLOO
205990610,DIWALL
205991910,SALSA
211103150,ILOT
211104880,JONNY
211105410,KITHARA
211108270,BALTICBOOGIE
211109750,GIOIA
211109770,ALDEBARAN
211110950,SVEMA
211112820,BALTICSTARLET
211113610,JANMAYEN2
211115100,VESTBY
211116490,MILAN
211117460,BKELT0
211117470,GOEDEKEMICHELS
211117850,SYWINDOFCHANGE
211118140,MYBONNIE
211119110,ROTEZORA
211119620,CARPEVIAM
211119980,WIKIWIKI
211120040,ESTE
211120110,GRID
211120540,MAIUM
211120740,AVANTI
211122430,BABELLA
211124210,TANOAPITI
211124710,AVALON
211124870,NEREUS
211126380,CHIARA
211127430,RELAX
211127430,RELAX
211128300,CARPEDIEM
211129240,KOLLER
211129820,BAGATELLE
211130210,SYMPHONIE
211130390,WAKAMOANA
211130630,ARGO
211131250,AMIGODELMAR
211132060,WILDELUZIE
211132550,VERANO
211133080,FREYA
211134090,NORMA
211134710,NEMO
211135040,EALA
211136130,ALOMA
211136950,SYTAMAKO
211138090,XANDUS
211141610,WEITWEG
211142130,SYILDA
211143150,FISCHERMEN
211143610,ZIRKELSTEIN
211143890,ELLA
211143900,ALLINCLUSIVE
211145100,LOLA
211145730,UNEBELLEVIEILE
211145900,XPLAY
211146400,KALLE
211146640,MARIEEENBLANC
211148600,FORTUNA
211148990,ATAIR
211149350,DEEPBLUE
211150630,SEVENELEVEN
211151690,SYPOLLUX
211153020,FLEURDEMER
211153420,AMAYA
211155550,SOLANDRI
211155590,LAGUAPA
211156110,SCHWINGE
211156280,HELOHELO
211156430,TOYTWO4
211156530,SOLFAR
211156860,TRIGON
211157420,BANKVONBREMEN
211157680,DICKEBANK
211157930,TEUTATES
211158080,ANTHANA
211159580,SYTRAMP
211159590,HELLOWORLD
211159730,AUSZEIT
211160770,XTRAFUN
211160910,SYALTELIEBE
211160920,GROSSERBAER
211161510,MAYBRITT
211162050,FANTASY
211162610,ADLERPRINCESS
211162860,LOUISE
211165590,KERKYRA
211167510,CARINGA
211167670,MAJESTIC
211167970,BLUELAYLA
211168340,SKIDBLADNIR
211168650,STEFANIE
211171720,ALEX
211172270,SANSSOUCI
211173140,XANTHOS
211174030,VINCO
211174160,NISPUCK
211174590,NEVERONSUNDAY
211175860,BONNIE
211175880,TRADDITKUTTERGREIF
211177110,LAPAIX
211177200,CENTAURUS
211178600,THIA
211179030,CHRISARDI
211179410,SALTWHISTLE
211180360,FAIRWAY
211183750,SHEFFIELD
211185740,FREIKERL
211185890,ROEDEORM
211187550,PEGGY
211188030,RASMUS
211188210,CAMARGO
211188410,SINJE
211188690,STARLIGHT
211188730,TIAMO2
211189220,SPARTA3
211189690,SYESPADA
211190060,KEHHRWIEDER
211190220,MARIANA
211191250,IKARUS
211192530,AHAB
211193180,JONATAN
211193720,CANJA
211195210,BAYARD
211195720,MARGRET2
211197540,POINTOFSAIL
211198400,SWING
211198480,BOUNTYARNIS
211199360,CARINA
211199369,CARINA
211199460,LUFTLIEBE
211200490,FAILA
211203530,INTERMEZZO
211203930,EISWETTE
211204810,JULIE
211204910,MINX
211205120,SUNNYBOY
211207840,ALKYONE
211209380,RUEGEN
211210200,AUGSBURG
211210210,LUEBECK
211210230,NIEDERSACHSEN
211210600,SPUMA72
211211450,ALSTER
211211460,OKER
211212740,OPAL
211212760,ASTA
211212900,SMARAGD
211214080,TALLYHO
211214140,SHAKA
211214490,GREIF
211215180,NOBILE
211215610,FELIX
211216150,LONI3
211216360,SYTRUELOVE
211217400,SCHLINGEL
211218190,SURPRISE
211218960,SNEAGLE
211222860,PETERVONSEESTERM
211223950,FLUNDER
211226120,BVVEGESACK2
211226300,BEELINE
211226820,HOLSTENTOR1
211227150,GERMANIA6
211227420,WAPPENVONBREMEN3
211227790,DICKE
211228510,UBENAVONBREMEN
211230590,YXXE
211230700,STELLAMARIS
211230780,STELLAMARIS
211232030,ELLI
211232210,DOERTI
211232270,MICIADUE
211233560,PARTNER
211234660,MERCI
211235570,FASTNETLADY
211236300,KALLIOPE
211236430,ESPRITDELAVIE
211236510,BADDUEBEN
211237490,WALROSS4
211237730,JOHANNSMIDT
211238420,SEACHILD
211239080,PLAYMOBIL
211245910,FANTASEA
211246800,TYPHON
211247750,HAIPULE
211248570,LIAISON
211249090,MAGIC
211249140,MARIJKE
211249620,VERTROUWEN
211251810,MALUCEKI
211252540,ULLA3
211252920,DORASY
211253400,WAL
211254490,NOECK2
211258320,LUCKYCHARM
211261040,FRAM
211261100,DULCINEA
211261660,LEO
211266780,GLUECKSBURG
211267110,LAMEDIANOCHE
211267250,SYSEEHEXE
211268470,SOPHIE
211268570,ASHIA
211269460,VITABELLA
211272970,AVENTURA
211275460,CARINA
211277060,TOMORROWSEXPLORER
211278800,SUNLIGHT
211280340,GELEFANT
211280380,MAMELIE
211281070,SANTANA
211281930,PETERPAN
211287510,SYJANRAP
211288060,BEBERICH
211289200,TIMBUKTU
211290380,DREELIKEDEELERS
211290840,AGLAIA
211290860,BIJOU
211291880,PELORUSJACK
211293270,CATALUNA
211294500,CAELESTIA
211294790,BUTENDIEKS
211296310,COSINOVA
211296600,BONJOUR
211297400,SEESCHWALBE
211299100,SENTA
211300250,CARPEDIEM
211301030,KRANICH
211301860,BARBARA2
211302030,SAGA
211302220,SYBUTSCHER
211302890,SEUTEDEERN
211303460,SEEADLER
211303920,LAUDATE
211308540,SYBREAKPOINT
211308970,FANDANGO
211309320,ANYWHERE
211310660,IXTHYOS
211312060,ETOILE
211312540,MYVISION
211313540,KUMARI
211314280,HARMATTAN
211314420,SVYINYANG
211317050,BESTBUDDIES
211318020,ADIOS
211319010,PAULINE
211319080,MEERCATOR
211319740,TATI
211319770,PHILOMENA
211320080,KATTEGAT
211321050,ESPERANCA
211321390,PELIKAN
211322300,SPICA
211323120,NESSIE
211323190,SOLANUS
211323730,ANDURIL
211324180,SYANTARES
211324790,FREYA
211325220,JANRASMUS
211325300,HUGMARU
211325580,HARMONIE
211326340,PAPILLON
211327600,KASSANDRA
211328050,MAXILLA
211328320,ASHAGENA
211330080,POLARIS
211330460,SCHNUBB
211332310,FREDDY
211333670,BIANCAROSSA
211335080,CABALA
211335500,ARNDT
211335930,COYA
211336580,AELITA
211337780,ATALANTA
211337880,NEVERLAND
211338730,LINNEA
211339150,CARINA
211339240,HEAVENCANWAIT
211339940,ARTUS
211341810,PICCOLINA
211341880,ELISABETHMARIA
211342230,GOTLAND
211343010,KABBELAAR
211343820,DENADA
211346140,LAVIDA
211346180,AMAZONE
211346450,KALUSI
211346920,BUBBLE
211346980,VELASSARU
211348740,PIROLA
211349470,KELDSNOR
211350830,ZUVERSICHT
211351060,ABRAXAS
211352870,XTOURS
