"LANDING_YEAR","AGENCY_CODE","MANAGEMENT_GROUP_CODE","COMPLEX","PACFIN_SPECIES_COMMON_NAME","PACFIN_SPECIES_CODE","NPS_LANDED_WEIGHT_MTONS","NPS_LANDED_WEIGHT_PPP","NPS_EXVESSEL_REVENUE","NPS_CONFIDENTIAL_FLAG","SPS_LANDED_WEIGHT_MTONS","SPS_LANDED_WEIGHT_PPP","SPS_EXVESSEL_REVENUE","SPS_CONFIDENTIAL_FLAG","CWA_LANDED_WEIGHT_MTONS","CWA_LANDED_WEIGHT_PPP","CWA_EXVESSEL_REVENUE","CWA_CONFIDENTIAL_FLAG","CLW_LANDED_WEIGHT_MTONS","CLW_LANDED_WEIGHT_PPP","CLW_EXVESSEL_REVENUE","CLW_CONFIDENTIAL_FLAG","WA5_LANDED_WEIGHT_MTONS","WA5_LANDED_WEIGHT_PPP","WA5_EXVESSEL_REVENUE","WA5_CONFIDENTIAL_FLAG","TOTAL_LANDED_WEIGHT_MTONS","TOTAL_LANDED_WEIGHT_PPP","TOTAL_EXVESSEL_REVENUE","TOTAL_CONFIDENTIAL_FLAG"
"1992","W","XXXX SUBTOTAL","","WITHHELD FOR CONFIDENTIALITY**","",155.2,,365048,"",406,,1542506,"",340.3,,91192,"",5090.9,,2377275,"",1.8,,6411,"",5994.2,,4382432,""
"1993","W","CPEL","....","PACIFIC HERRING","PHRG",175.6,.4,156792,"",421.2,.35,329263,"",,,,"",,,,"",,,,"",596.8,,486055,""
"1993","W","CPEL","WETF","NORTHERN ANCHOVY","NANC",,,,"",,,,"",,,,"*",,,,"*",,,,"",0,,0,"*"
"1993","W","CPEL","WETF","UNSP. MACKEREL","UMCK",,,,"*",,,,"",,,,"*",,,,"*",,,,"",0,,0,"*"
"1993","W","CRAB","....","DUNGENESS CRAB","DCRB",1258.6,1.23,3419575,"",196.3,1.27,547893,"",5632.2,1.1,13624519,"",1196,1.13,2980080,"",,,,"",8283.1,,20572067,""
"1993","W","GRND","FLAT","ARROWTOOTH FLOUNDER","ARTH",647.1,.1,144200,"",,,,"",305.4,.1,66816,"",,,,"*",,,,"",952.5,,211016,"*"
"1993","W","GRND","FLAT","BUTTER SOLE","BSOL",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"1993","W","GRND","FLAT","DOVER SOLE","DOVR",210.3,.3,138932,"",,,,"",721.4,.3,471638,"",,,,"*",,,,"",931.7,,610570,"*"
"1993","W","GRND","FLAT","ENGLISH SOLE","EGLS",438.5,.34,327629,"",,,,"",151.5,.32,107124,"",,,,"*",,,,"",590,,434753,"*"
"1993","W","GRND","FLAT","PETRALE SOLE","PTRL",67.7,.81,121299,"",,,,"",171,.81,306331,"",,,,"*",,,,"",238.7,,427630,"*"
"1993","W","GRND","FLAT","REX SOLE","REX",4.4,.28,2717,"",,,,"",19.6,.33,14153,"",,,,"*",,,,"",24,,16870,"*"
"1993","W","GRND","FLAT","ROCK SOLE","RSOL",21.3,.32,14974,"",,,,"",1.2,.46,1165,"",,,,"*",,,,"",22.5,,16139,"*"
"1993","W","GRND","FLAT","SAND SOLE","SSOL",24.5,.73,39155,"",,,,"",14.6,.73,23629,"",,,,"*",,,,"",39.1,,62784,"*"
"1993","W","GRND","FLAT","STARRY FLOUNDER","STRY",228.2,.28,140576,"",,,,"*",38.9,.3,25539,"",,,,"*",,,,"",267.1,,166115,"*"
"1993","W","GRND","FLAT","UNSP. SANDDABS","UDAB",,,,"",,,,"",,,,"*",,,,"*",,,,"",0,,0,"*"
"1993","W","GRND","FLAT","UNSP. FLATFISH","UFLT",10.6,.31,7216,"",,,,"",,,,"*",,,,"*",,,,"",10.6,,7216,"*"
"1993","W","GRND","MGRN","SPINY DOGFISH","DSRK",1964.1,.13,555036,"",,,,"*",,,,"*",,,,"*",,,,"",1964.1,,555036,"*"
"1993","W","GRND","MGRN","SPOTTED RATFISH","RATF",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"1993","W","GRND","MGRN","SOUPFIN SHARK","SSRK",,,,"*",,,,"",,,,"*",,,,"*",,,,"",0,,0,"*"
"1993","W","GRND","MGRN","UNSP. SKATE","USKT",45,.18,17405,"",,,,"*",,,,"*",,,,"",,,,"",45,,17405,"*"
"1993","W","GRND","ROCK","AURORA ROCKFISH","ARRA",,,,"",,,,"",.1,.31,68,"",,,,"",,,,"",.1,,68,""
"1993","W","GRND","ROCK","BOCACCIO","BCAC",122.5,.3,81778,"",,,,"",9.2,.32,6562,"",,,,"*",,,,"",131.7,,88340,"*"
"1993","W","GRND","ROCK","BLACK ROCKFISH","BLCK",,,,"*",,,,"",1.5,.33,1112,"",,,,"*",,,,"",1.5,,1112,"*"
"1993","W","GRND","ROCK","CANARY ROCKFISH","CNRY",193.7,.3,128966,"",,,,"",79.4,.32,56839,"",,,,"*",,,,"",273.1,,185805,"*"
"1993","W","GRND","ROCK","COPPER ROCKFISH","COPP",,,,"",,,,"",0,.31,8,"",,,,"",,,,"",0,,8,""
"1993","W","GRND","ROCK","DARKBLOTCHED ROCKFISH","DBRK",.4,.3,269,"",,,,"",4.6,.31,3194,"",,,,"*",,,,"",5,,3463,"*"
"1993","W","GRND","ROCK","GREENSTRIPED ROCKFISH","GSRK",2.3,.29,1489,"",,,,"",1.7,.32,1184,"",,,,"*",,,,"",4,,2673,"*"
"1993","W","GRND","ROCK","OTHER ROCKFISH","ORCK",183.9,.38,155335,"",,,,"*",96.2,.39,82559,"",,,,"*",,,,"",280.1,,237894,"*"
"1993","W","GRND","ROCK","PACIFIC OCEAN PERCH","POP",189.4,.29,122522,"",,,,"",206.4,.31,143026,"",,,,"*",,,,"",395.8,,265548,"*"
"1993","W","GRND","ROCK","QUILLBACK ROCKFISH","QLBK",,,,"",,,,"",,,,"",,,,"*",,,,"",0,,0,"*"
"1993","W","GRND","ROCK","REDBANDED ROCKFISH","RDBD",2.2,.3,1435,"",,,,"",1.6,.32,1101,"",,,,"*",,,,"",3.8,,2536,"*"
"1993","W","GRND","ROCK","REDSTRIPE ROCKFISH","REDS",20.5,.31,14014,"",,,,"",4,.31,2694,"",,,,"*",,,,"",24.5,,16708,"*"
"1993","W","GRND","ROCK","ROUGHEYE ROCKFISH","REYE",.3,.3,193,"",,,,"",1.9,.32,1316,"",,,,"*",,,,"",2.2,,1509,"*"
"1993","W","GRND","ROCK","ROSETHORN ROCKFISH","RSTN",,,,"",,,,"",.4,.31,245,"",,,,"",,,,"",.4,,245,""
"1993","W","GRND","ROCK","SHARPCHIN ROCKFISH","SHRP",33.6,.31,23304,"",,,,"",.9,.31,619,"",,,,"*",,,,"",34.5,,23923,"*"
"1993","W","GRND","ROCK","SILVERGRAY ROCKFISH","SLGR",24.5,.3,16456,"",,,,"",12.7,.33,9178,"",,,,"*",,,,"",37.2,,25634,"*"
"1993","W","GRND","ROCK","SPLITNOSE ROCKFISH","SNOS",.2,.31,146,"",,,,"",1.1,.31,737,"",,,,"*",,,,"",1.3,,883,"*"
"1993","W","GRND","ROCK","SHORTRAKER ROCKFISH","SRKR",0,.3,10,"",,,,"",1.9,.31,1324,"",,,,"*",,,,"",1.9,,1334,"*"
"1993","W","GRND","ROCK","NOM. SHORTSPINE THORNYHEAD","SSP1",17.1,.69,25953,"",,,,"*",38.2,.38,31970,"",,,,"*",,,,"",55.3,,57923,"*"
"1993","W","GRND","ROCK","SHORTSPINE THORNYHEAD","SSPN",26.4,.46,26648,"",,,,"",446.4,.43,427002,"",,,,"*",,,,"",472.8,,453650,"*"
"1993","W","GRND","ROCK","TIGER ROCKFISH","TIGR",,,,"",,,,"",,,,"",,,,"*",,,,"",0,,0,"*"
"1993","W","GRND","ROCK","UNSP. POP GROUP","UPOP",,,,"*",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"1993","W","GRND","ROCK","UNSP. ROCKFISH","URCK",167.8,.38,142078,"",9.5,.47,9961,"",338,.3,221604,"",88.1,.28,53986,"",,,,"*",603.4,,427629,"*"
"1993","W","GRND","ROCK","WIDOW ROCKFISH","WDOW",957,.28,593768,"",,,,"",553,.29,356421,"",,,,"*",,,,"",1510,,950189,"*"
"1993","W","GRND","ROCK","NOM. WIDOW ROCKFISH","WDW1",11.1,.3,7293,"",,,,"",.1,.32,101,"",,,,"*",,,,"",11.2,,7394,"*"
"1993","W","GRND","ROCK","YELLOWEYE ROCKFISH","YEYE",13.1,.3,8773,"",,,,"",4,.33,2885,"",,,,"*",,,,"",17.1,,11658,"*"
"1993","W","GRND","ROCK","YELLOWMOUTH ROCKFISH","YMTH",25.3,.31,17351,"",,,,"",2.1,.32,1459,"",,,,"*",,,,"",27.4,,18810,"*"
"1993","W","GRND","ROCK","NOM. YELLOWTAIL ROCKFISH","YTR1",82.1,.32,58449,"",,,,"*",273,.3,182031,"",,,,"*",,,,"",355.1,,240480,"*"
"1993","W","GRND","ROCK","YELLOWTAIL ROCKFISH","YTRK",837.8,.3,558047,"",,,,"",527.1,.31,365595,"",,,,"*",,,,"",1364.9,,923642,"*"
"1993","W","GRND","ROND","LINGCOD","LCOD",256,.36,204847,"",.7,.87,1427,"",370,.35,284653,"",,,,"*",,,,"*",626.7,,490927,"*"
"1993","W","GRND","ROND","PACIFIC COD","PCOD",813.3,.33,584033,"",0,.31,30,"",253.5,.33,184234,"",,,,"*",,,,"",1066.8,,768297,"*"
"1993","W","GRND","ROND","WALLEYE POLLOCK","PLCK",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"1993","W","GRND","ROND","PACIFIC WHITING","PWHT",,,,"*",,,,"",,,,"",,,,"*",,,,"",0,,0,"*"
"1993","W","GRND","ROND","SABLEFISH","SABL",614,1.42,1923982,"",5.2,2.08,23667,"",467.2,.99,1015471,"",120.9,.5,134516,"",,,,"",1207.3,,3097636,""
"1993","W","HMSP","....","BLUE SHARK","BSRK",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"1993","W","HMSP","....","SWORDFISH","SWRD",,,,"",,,,"",,,,"",,,,"*",,,,"",0,,0,"*"
"1993","W","HMSP","....","COMMON THRESHER SHARK","TSRK",,,,"",,,,"",,,,"",,,,"*",,,,"",0,,0,"*"
"1993","W","HMSP","TUNA","ALBACORE","ALBC",6.4,.88,12492,"",19.8,1.09,47788,"",345.6,.84,638713,"",1723.7,.86,3266787,"",,,,"",2095.5,,3965780,""
"1993","W","OTHR","....","EULACHON","EULC",,,,"",,,,"",,,,"",220.8,.11,51357,"",,,,"",220.8,,51357,""
"1993","W","OTHR","....","MISC. FISH/ANIMALS","MISC",,,,"*",,,,"*",,,,"",,,,"*",,,,"",0,,0,"*"
"1993","W","OTHR","....","MISC. FISH","MSC2",,,,"*",29.1,.57,36829,"",,,,"",,,,"",,,,"",29.1,,36829,"*"
"1993","W","OTHR","....","UNSP. OCTOPUS","OCTP",22.5,.85,42349,"",.1,1.07,337,"",3.6,.62,5006,"",,,,"*",,,,"",26.2,,47692,"*"
"1993","W","OTHR","....","PACIFIC HALIBUT","PHLB",78,2.03,349099,"",15.9,1.72,60446,"",12.6,2.08,57943,"",16.3,1.78,63935,"",,,,"",122.8,,531423,""
"1993","W","OTHR","....","UNSP. SCULPIN","SCLP",2,.31,1391,"",,,,"*",,,,"*",,,,"",,,,"",2,,1391,"*"
"1993","W","OTHR","....","UNSP. SHAD","SHAD",,,,"",,,,"*",,,,"",,,,"*",,,,"",0,,0,"*"
"1993","W","OTHR","....","UNSP. SMELT","SMLT",9.2,.42,8619,"",20.6,.29,13181,"",,,,"*",,,,"",,,,"",29.8,,21800,"*"
"1993","W","OTHR","....","UNSP. SQUID","SQID",,,,"",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"1993","W","OTHR","....","UNSP. SHARK","USRK",,,,"",,,,"",,,,"",,,,"*",,,,"",0,,0,"*"
"1993","W","OTHR","ECHN","OTHER SEA URCHINS","OURC",514.8,1.01,1151950,"",91.9,1.08,219674,"",,,,"",,,,"",,,,"",606.7,,1371624,""
"1993","W","OTHR","ECHN","RED SEA URCHIN","RURC",752.9,1.07,1776896,"",160.4,.9,320020,"",,,,"",,,,"",,,,"",913.3,,2096916,""
"1993","W","OTHR","ECHN","UNSP. SEA CUCUMBERS","USCU",823.6,1.62,2937459,"",457.8,1.55,1560565,"",,,,"",,,,"",,,,"",1281.4,,4498024,""
"1993","W","OTHR","STRG","GREEN STURGEON","GSTG",.2,.99,338,"",,,,"",12,.4,10682,"",23.4,.22,11484,"",,,,"",35.6,,22504,""
"1993","W","OTHR","STRG","WHITE STURGEON","WSTG",.3,1.11,640,"",0,1.23,103,"",13.8,1.3,39418,"",41.7,1.19,109190,"",,,,"",55.8,,149351,""
"1993","W","SAMN","....","CHINOOK SALMON","CHNK",391.7,1.45,1254560,"",197,1,434678,"",580.1,1.17,1499468,"",128.5,.75,211765,"",,,,"*",1297.3,,3400471,"*"
"1993","W","SAMN","....","CHUM SALMON","CHUM",2303.1,.67,3388654,"",1966.5,.6,2620558,"",136.2,.54,162999,"",.1,.27,57,"",,,,"",4405.9,,6172268,""
"1993","W","SAMN","....","COHO SALMON","COHO",270,.89,527801,"",192.1,.83,352990,"",260.4,.91,520275,"",36.6,.8,64458,"",,,,"*",759.1,,1465524,"*"
"1993","W","SAMN","....","PINK SALMON","PINK",3383.4,.16,1202914,"",320.8,.16,115091,"",1.4,.4,1274,"",,,,"",,,,"",3705.6,,1319279,""
"1993","W","SAMN","....","SOCKEYE SALMON","SOCK",5391.7,.91,10839195,"",823.3,.93,1678943,"",64.2,1.47,207496,"",,,,"*",,,,"",6279.2,,12725634,"*"
"1993","W","SAMN","....","STEELHEAD","STLH",13.1,.97,28009,"",7.6,.97,16243,"",119.6,1.03,270830,"",54.8,.47,56398,"",,,,"*",195.1,,371480,"*"
"1993","W","SHLL","CLAM","BUTTER CLAM","BCLM",,,,"*",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"1993","W","SHLL","CLAM","BASKET COCKLE","CKLE",,,,"",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"1993","W","SHLL","CLAM","GEODUCK","GDUK",,,,"",946.4,2.63,5496970,"",,,,"",,,,"",,,,"",946.4,,5496970,""
"1993","W","SHLL","CLAM","HORSE CLAMS","HCLM",,,,"",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"1993","W","SHLL","CLAM","NATIVE LITTLENECK","LCLM",,,,"*",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"1993","W","SHLL","CLAM","MANILA CLAM","MCLM",,,,"*",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"1993","W","SHLL","CLAM","RAZOR CLAM","RCLM",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"1993","W","SHLL","OYST","PACIFIC OYSTER","PSTR",,,,"*",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"1993","W","SHLL","SCAL","OTHER SCALLOP","OSCL",16.3,1.71,61642,"",,,,"",,,,"",,,,"",,,,"",16.3,,61642,""
"1993","W","SHLL","SCAL","UNSP. SCALLOP","USCL",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",0,,0,"*"
"1993","W","SRMP","....","UNSP. BAIT SHRIMP","BSRM",16.7,2.89,106337,"",,,,"*",13.9,1.64,50395,"",,,,"",,,,"",30.6,,156732,"*"
"1993","W","SRMP","....","OTHER SHRIMP","OSRM",42.7,.72,68071,"",2.9,2.58,16392,"",,,,"",,,,"",,,,"",45.6,,84463,""
"1993","W","SRMP","....","PACIFIC PINK SHRIMP","PSHP",99.9,.31,69121,"",57.4,.4,51059,"",5429.9,.33,3954911,"",,,,"*",,,,"",5587.2,,4075091,"*"
"1993","W","SRMP","....","SPOTTED PRAWN","SPRW",19,3.45,144560,"",11.8,4.54,118432,"",4.7,4.72,49040,"",,,,"",,,,"",35.5,,312032,""
"1993","W","XXXX SUBTOTAL","","WITHHELD FOR CONFIDENTIALITY**","",95.9,,403311,"",523.8,,1873834,"",99.7,,103661,"",6164.6,,2582208,"",1,,2926,"",6885,,4965940,""
"1994","W","CPEL","....","PACIFIC HERRING","PHRG",49.2,.45,48948,"",388.8,.4,345039,"",,,,"*",,,,"",,,,"",438,,393987,"*"
"1994","W","CPEL","WETF","NORTHERN ANCHOVY","NANC",,,,"",,,,"",,,,"*",,,,"*",,,,"",0,,0,"*"
"1994","W","CPEL","WETF","UNSP. MACKEREL","UMCK",,,,"*",,,,"*",,,,"",,,,"*",,,,"",0,,0,"*"
"1994","W","CRAB","....","DUNGENESS CRAB","DCRB",1774.7,1.54,6036522,"",353,1.61,1254517,"",5167.4,1.31,14948449,"",1129.6,1.3,3245287,"",,,,"",8424.7,,25484775,""
"1994","W","GRND","FLAT","ARROWTOOTH FLOUNDER","ARTH",634.9,.1,140204,"",,,,"",691.4,.1,152479,"",,,,"*",,,,"",1326.3,,292683,"*"
"1994","W","GRND","FLAT","BUTTER SOLE","BSOL",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"1994","W","GRND","FLAT","DOVER SOLE","DOVR",261.6,.31,180235,"",,,,"*",470.1,.3,315297,"",,,,"*",,,,"",731.7,,495532,"*"
"1994","W","GRND","FLAT","ENGLISH SOLE","EGLS",315.9,.34,238166,"",,,,"*",145.4,.34,108530,"",,,,"*",,,,"",461.3,,346696,"*"
"1994","W","GRND","FLAT","PETRALE SOLE","PTRL",73.5,.87,140268,"",,,,"*",120.9,.88,234251,"",,,,"*",,,,"",194.4,,374519,"*"
"1994","W","GRND","FLAT","REX SOLE","REX",6.7,.3,4355,"",,,,"",29.7,.34,21915,"",,,,"*",,,,"",36.4,,26270,"*"
"1994","W","GRND","FLAT","ROCK SOLE","RSOL",12.9,.35,9926,"",,,,"",,,,"*",,,,"",,,,"",12.9,,9926,"*"
"1994","W","GRND","FLAT","SAND SOLE","SSOL",13.8,.7,21333,"",,,,"*",,,,"*",,,,"*",,,,"",13.8,,21333,"*"
"1994","W","GRND","FLAT","STARRY FLOUNDER","STRY",116.3,.29,73412,"",,,,"*",,,,"*",,,,"*",,,,"",116.3,,73412,"*"
"1994","W","GRND","FLAT","UNSP. SANDDABS","UDAB",,,,"*",,,,"",6.5,.32,4596,"",,,,"*",,,,"",6.5,,4596,"*"
"1994","W","GRND","FLAT","UNSP. FLATFISH","UFLT",8.7,.31,6030,"",,,,"",,,,"*",,,,"*",,,,"",8.7,,6030,"*"
"1994","W","GRND","MGRN","SPINY DOGFISH","DSRK",2202.5,.14,688188,"",,,,"*",,,,"*",,,,"*",,,,"",2202.5,,688188,"*"
"1994","W","GRND","MGRN","SOUPFIN SHARK","SSRK",,,,"*",,,,"",,,,"*",,,,"*",,,,"",0,,0,"*"
"1994","W","GRND","MGRN","UNSP. SKATE","USKT",36.1,.19,15305,"",,,,"*",,,,"*",,,,"",,,,"",36.1,,15305,"*"
"1994","W","GRND","ROCK","AURORA ROCKFISH","ARRA",,,,"",,,,"",.2,.35,137,"",,,,"",,,,"",.2,,137,""
"1994","W","GRND","ROCK","BOCACCIO","BCAC",39,.34,29540,"",,,,"*",10.4,.33,7616,"",,,,"*",,,,"",49.4,,37156,"*"
"1994","W","GRND","ROCK","BLACK ROCKFISH","BLCK",,,,"",,,,"",.7,.33,499,"",,,,"*",,,,"",.7,,499,"*"
"1994","W","GRND","ROCK","CANARY ROCKFISH","CNRY",123.5,.34,93198,"",,,,"*",8.2,.33,5983,"",,,,"*",,,,"",131.7,,99181,"*"
"1994","W","GRND","ROCK","DARKBLOTCHED ROCKFISH","DBRK",1.6,.33,1124,"",,,,"*",1.6,.34,1185,"",,,,"*",,,,"",3.2,,2309,"*"
"1994","W","GRND","ROCK","GREENSTRIPED ROCKFISH","GSRK",.8,.35,626,"",,,,"*",.9,.33,669,"",,,,"*",,,,"",1.7,,1295,"*"
"1994","W","GRND","ROCK","OTHER ROCKFISH","ORCK",66.6,.39,57081,"",11.8,.41,10654,"",130.7,.48,139608,"",12.1,.41,10780,"",,,,"",221.2,,218123,""
"1994","W","GRND","ROCK","PACIFIC OCEAN PERCH","POP",146.7,.33,107518,"",,,,"*",151.8,.34,115370,"",,,,"*",,,,"",298.5,,222888,"*"
"1994","W","GRND","ROCK","QUILLBACK ROCKFISH","QLBK",,,,"",,,,"",,,,"",,,,"*",,,,"",0,,0,"*"
"1994","W","GRND","ROCK","REDBANDED ROCKFISH","RDBD",.9,.34,652,"",,,,"*",1.3,.33,972,"",,,,"*",,,,"",2.2,,1624,"*"
"1994","W","GRND","ROCK","REDSTRIPE ROCKFISH","REDS",8.4,.34,6407,"",,,,"*",1.2,.33,871,"",,,,"*",,,,"",9.6,,7278,"*"
"1994","W","GRND","ROCK","ROUGHEYE ROCKFISH","REYE",2.6,.34,1895,"",,,,"*",2.2,.34,1647,"",,,,"*",,,,"",4.8,,3542,"*"
"1994","W","GRND","ROCK","ROSETHORN ROCKFISH","RSTN",,,,"",,,,"",,,,"",,,,"*",,,,"",0,,0,"*"
"1994","W","GRND","ROCK","SHARPCHIN ROCKFISH","SHRP",5,.35,3880,"",,,,"*",1.6,.33,1202,"",,,,"*",,,,"",6.6,,5082,"*"
"1994","W","GRND","ROCK","SILVERGRAY ROCKFISH","SLGR",15.8,.34,11945,"",,,,"*",4.3,.33,3185,"",,,,"*",,,,"",20.1,,15130,"*"
"1994","W","GRND","ROCK","SPLITNOSE ROCKFISH","SNOS",1.5,.34,1131,"",,,,"*",1.8,.33,1328,"",,,,"*",,,,"",3.3,,2459,"*"
"1994","W","GRND","ROCK","SHORTRAKER ROCKFISH","SRKR",.6,.34,437,"",,,,"*",1.7,.34,1260,"",,,,"*",,,,"",2.3,,1697,"*"
"1994","W","GRND","ROCK","NOM. SHORTSPINE THORNYHEAD","SSP1",8.3,.7,12837,"",,,,"*",6,1.02,13623,"",,,,"*",,,,"",14.3,,26460,"*"
"1994","W","GRND","ROCK","SHORTSPINE THORNYHEAD","SSPN",137.1,.7,210919,"",,,,"*",373.6,.66,545318,"",,,,"*",,,,"",510.7,,756237,"*"
"1994","W","GRND","ROCK","TIGER ROCKFISH","TIGR",,,,"*",,,,"",0,.33,28,"",,,,"*",,,,"",0,,28,"*"
"1994","W","GRND","ROCK","UNSP. POP GROUP","UPOP",,,,"*",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"1994","W","GRND","ROCK","UNSP. ROCKFISH","URCK",129.1,.43,123726,"",4.3,.57,5396,"",213.5,.48,224248,"",14,.48,14760,"",,,,"*",360.9,,368130,"*"
"1994","W","GRND","ROCK","WIDOW ROCKFISH","WDOW",460.8,.3,307893,"",,,,"*",395.5,.32,274921,"",,,,"*",,,,"",856.3,,582814,"*"
"1994","W","GRND","ROCK","NOM. WIDOW ROCKFISH","WDW1",,,,"*",,,,"",1.1,.32,771,"",,,,"*",,,,"",1.1,,771,"*"
"1994","W","GRND","ROCK","YELLOWEYE ROCKFISH","YEYE",6.1,.36,4789,"",,,,"*",.8,.34,565,"",,,,"*",,,,"",6.9,,5354,"*"
"1994","W","GRND","ROCK","YELLOWMOUTH ROCKFISH","YMTH",2.8,.35,2175,"",,,,"*",,,,"",,,,"*",,,,"",2.8,,2175,"*"
"1994","W","GRND","ROCK","NOM. YELLOWTAIL ROCKFISH","YTR1",32.5,.33,23395,"",,,,"*",197.4,.34,146763,"",,,,"*",,,,"",229.9,,170158,"*"
"1994","W","GRND","ROCK","YELLOWTAIL ROCKFISH","YTRK",765.3,.33,550527,"",,,,"*",557.2,.34,420111,"",,,,"*",,,,"",1322.5,,970638,"*"
"1994","W","GRND","ROND","LINGCOD","LCOD",213.8,.42,196958,"",1,.62,1312,"",220.1,.37,180559,"",,,,"*",,,,"*",434.9,,378829,"*"
"1994","W","GRND","ROND","PACIFIC COD","PCOD",551,.34,409200,"",,,,"*",208.1,.34,154841,"",,,,"*",,,,"",759.1,,564041,"*"
"1994","W","GRND","ROND","PACIFIC WHITING","PWHT",,,,"*",,,,"",,,,"*",,,,"*",,,,"",0,,0,"*"
"1994","W","GRND","ROND","SABLEFISH","SABL",436.5,1.63,1567057,"",70.5,1.74,270814,"",306.3,1.48,997454,"",95.2,1.09,228063,"",,,,"",908.5,,3063388,""
"1994","W","HMSP","....","COMMON THRESHER SHARK","TSRK",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"1994","W","HMSP","TUNA","ALBACORE","ALBC",90.5,.77,153792,"",,,,"*",851.3,.8,1493838,"",3699.4,.82,6704392,"",,,,"",4641.2,,8352022,"*"
"1994","W","OTHR","....","EULACHON","EULC",,,,"",,,,"",,,,"",20,.28,12227,"",,,,"",20,,12227,""
"1994","W","OTHR","....","MISC. FISH/ANIMALS","MISC",,,,"",,,,"*",,,,"*",,,,"*",,,,"",0,,0,"*"
"1994","W","OTHR","....","MISC. FISH","MSC2",,,,"*",30.2,.56,37366,"",,,,"",,,,"",,,,"",30.2,,37366,"*"
"1994","W","OTHR","....","UNSP. OCTOPUS","OCTP",8.5,.87,16175,"",.2,1.05,526,"",1.3,.69,1985,"",,,,"*",,,,"",10,,18686,"*"
"1994","W","OTHR","....","PACIFIC HALIBUT","PHLB",78.7,2.19,380301,"",12.3,2.98,80738,"",35.3,2.52,195934,"",2.9,2.29,14849,"",,,,"*",129.2,,671822,"*"
"1994","W","OTHR","....","UNSP. SCULPIN","SCLP",,,,"*",0,.26,15,"",,,,"*",,,,"",,,,"",0,,15,"*"
"1994","W","OTHR","....","UNSP. SHAD","SHAD",,,,"",,,,"",,,,"",,,,"*",,,,"",0,,0,"*"
"1994","W","OTHR","....","UNSP. SMELT","SMLT",45.8,.34,34414,"",44.1,.38,37279,"",,,,"*",,,,"",,,,"",89.9,,71693,"*"
"1994","W","OTHR","....","UNSP. SQUID","SQID",.2,.32,121,"",3.5,.54,4155,"",,,,"*",,,,"*",,,,"",3.7,,4276,"*"
"1994","W","OTHR","....","UNSP. SHARK","USRK",,,,"*",,,,"",,,,"",,,,"*",,,,"",0,,0,"*"
"1994","W","OTHR","ECHN","OTHER SEA URCHINS","OURC",212.3,1.78,833909,"",87.3,1.51,290829,"",,,,"",,,,"",,,,"",299.6,,1124738,""
"1994","W","OTHR","ECHN","RED SEA URCHIN","RURC",525.3,.93,1082354,"",127.1,.85,238865,"",,,,"",,,,"",,,,"",652.4,,1321219,""
"1994","W","OTHR","ECHN","UNSP. SEA CUCUMBERS","USCU",386.4,1.65,1409717,"",298,1.62,1064924,"",,,,"",,,,"",,,,"",684.4,,2474641,""
"1994","W","OTHR","STRG","GREEN STURGEON","GSTG",,,,"*",,,,"",4.8,.5,5267,"",2.3,.28,1396,"",,,,"",7.1,,6663,"*"
"1994","W","OTHR","STRG","WHITE STURGEON","WSTG",.1,1.45,272,"",,,,"*",33.2,1.6,117288,"",36.6,1.33,107049,"",,,,"",69.9,,224609,"*"
"1994","W","SAMN","....","CHINOOK SALMON","CHNK",292.9,1.29,835845,"",235.2,1,520237,"",422.1,1.29,1197338,"",170.4,.88,331297,"",,,,"*",1120.6,,2884717,"*"
"1994","W","SAMN","....","CHUM SALMON","CHUM",3417.3,.27,2052707,"",2657.2,.28,1666740,"",15.9,.3,10637,"",.1,.25,67,"",,,,"",6090.5,,3730151,""
"1994","W","SAMN","....","COHO SALMON","COHO",399,.75,657048,"",706.9,.72,1124110,"",133.2,.9,264003,"",13.9,.64,19754,"",,,,"*",1253,,2064915,"*"
"1994","W","SAMN","....","PINK SALMON","PINK",.4,.21,179,"",0,.23,11,"",,,,"*",,,,"",,,,"",.4,,190,"*"
"1994","W","SAMN","....","SOCKEYE SALMON","SOCK",3921.3,1.55,13388142,"",885,1.54,3004924,"",,,,"*",,,,"*",,,,"",4806.3,,16393066,"*"
