LANDING_YEAR,LANDING_MONTH,PORT_NAME,SDM_60
2013,5,BERKELEY,0.1669346167322909
2013,5,BIG CREEK,NA
2013,5,BLAINE,NA
2013,5,BODEGA BAY,0.08391916809213017
2013,5,BOLINAS,0.1295153702509688
2013,5,BROOKINGS,0.09396357302894781
2013,5,CATALINA ISLAND,0.15811372539359297
2013,5,CHARLESTON (COOS BAY),0.15094361950530122
2013,5,CHINOOK,0.18415047489416772
2013,5,CRESCENT CITY,0.08853913064775688
2013,5,DANA POINT,0.1371352463572404
2013,5,DILLON BEACH,0.0869000100756004
2013,5,EMERYVILLE,0.16686945833519476
2013,5,EUREKA,0.09253204133026817
2013,5,FIELDS LANDING,0.09374663991438267
2013,5,FORT BRAGG,0.09756574653760909
2013,5,GARIBALDI (TILLAMOOK),0.19039563009795804
2013,5,GAVIOTA,0.2694219012340931
2013,5,GOLETA,0.2649069240188507
2013,5,GUADALUPE,0.19925659848551774
2013,5,HUMBOLDT,0.09598704680726697
2013,5,HUNTINGTON BEACH,0.1452660456672556
2013,5,ILWACO,0.1857910167031508
2013,5,LACONNER,NA
2013,5,LONG BEACH,0.1553958527280301
2013,5,LOS ANGELES,0.1644337949172784
2013,5,MARCONI,0.09649446798368327
2013,5,MILL CREEK,NA
2013,5,MISSION BAY,0.130286388558027
2013,5,MONTEREY,0.19986816390876588
2013,5,MORRO BAY,0.20616795200484014
2013,5,MOSS LANDING,0.1942585177135907
2013,5,"NASELLE",0.17382373067075965
2013,5,"NATIONAL CITY",0.12318334461700531
2013,5,NEAH BAY,0.2004797395609159
2013,5,NEWPORT,0.15894407418561757
2013,5,NEWPORT BEACH,0.1396736349208448
2013,5,OCEANSIDE,0.1295363485272373
2013,5,OXNARD,0.21532030593619722
2013,5,PINOLE,0.17242036255682844
2013,5,PLAYA DEL REY,0.1553958527280301
2013,5,POINT ARENA,0.11875144725703765
2013,5,POINT LOMA,0.13211384696162848
2013,5,PORT HUENEME,0.2154911368405726
2013,5,PORT ORFORD,0.10658902684677272
2013,5,PRINCETON / HALF MOON BAY,0.18482643593844125
2013,5,REDONDO BEACH,0.15913571330637152
2013,5,RICHMOND,0.1584852056637887
2013,5,SAN DIEGO,0.12793937770402122
2013,5,SAN FRANCISCO,0.15858277330209378
2013,5,SAN PEDRO,0.15421477689480165
2013,5,SAN SIMEON,0.21443570337863424
2013,5,SANTA BARBARA,0.2754501942053568
2013,5,SANTA CRUZ,0.18996536443170667
2013,5,SANTA MONICA,0.16818911198829908
2013,5,SAUSALITO,0.10993547967324654
2013,5,SEAL BEACH,0.14888509988868387
2013,5,SHELTER COVE,0.07797098852791415
2013,5,SOUTH SAN FRANCISCO,0.15916003484657917
2013,5,TACOMA,NA
2013,5,TERMINAL ISLAND,0.15332362652487963
2013,5,THE DALLES,NA
2013,5,TRINIDAD,0.09860339557712296
2013,5,VALLEJO,0.17941599274011252
2013,5,VENTURA,0.22809220968592878
2013,5,WESTPORT,0.15586139743144695
2013,5,WHIDBY ISLAND,NA
2013,5,WILLOW CREEK,0.1153696868034567
2013,5,WILMINGTON,0.1553958527280301
2013,5,WINCHESTER BAY,0.15827046286274668
2013,6,ABERDEEN,0.2278101176169573
2013,6,ALAMEDA,0.21628387796559503
2013,6,ANACORTES,NA
2013,6,ASTORIA,0.2404016231091655
2013,6,AVALON,0.14871230288487092
2013,6,AVILA,0.2849884609705296
2013,6,BELLINGHAM BAY,NA
2013,6,BERKELEY,0.2119827689952217
2013,6,BIG CREEK,NA
2013,6,BLAINE,NA
2013,6,BODEGA BAY,0.15705795105422538
2013,6,BOLINAS,0.2047510505501741
2013,6,BROOKINGS,0.15857554955686304
2013,6,CATALINA ISLAND,0.15098837572918195
2013,6,CHARLESTON (COOS BAY),0.20912547287149116
2013,6,CHINOOK,0.23879336560124992
2013,6,CRESCENT CITY,0.16079850087075362
2013,6,DANA POINT,0.1508936213902556
2013,6,DILLON BEACH,0.16048715484763185
2013,6,EMERYVILLE,0.2119197760777617
2013,6,EUREKA,0.18700761967813787
2013,6,FIELDS LANDING,0.18749375640964736
2013,6,FORT BRAGG,0.16209628124523795
2013,6,GARIBALDI (TILLAMOOK),0.2115353965593709
2013,6,GAVIOTA,0.26999172380583436
2013,6,GOLETA,0.2593371733874824
2013,6,GUADALUPE,0.2883757718600506
2013,6,HUMBOLDT,0.18808239521740963
2013,6,HUNTINGTON BEACH,0.15414423022140453
2013,6,ILWACO,0.23756496291345275
2013,6,LACONNER,NA
2013,6,LONG BEACH,0.1665857976213807
2013,6,LOS ANGELES,0.18393919065387712
2013,6,MARCONI,0.16912941225245595
2013,6,MILL CREEK,NA
2013,6,MISSION BAY,0.1297104089436206
2013,6,MONTEREY,0.23820661723788022
