LANDING_YEAR,LANDING_MONTH,LANDING_DAY,PORT_AREA_CODE,PSDN_SDM_30,PSDN_SDM_60,PSDN_SDM_90,PSDN_SDM_220
2001,1,7,SBA,0.3107069154580434,0.3143304903060198,0.3191777558303347,0.36114717261251356
2001,1,8,SBA,0.3075975477695465,0.30956239936252433,0.3128969315804687,0.3532895694696466
2001,1,9,SBA,0.35283125241597496,0.3516208380460739,0.3546187716956232,0.3864987913655673
2001,1,10,SBA,0.3138678232828776,0.3161882118632396,0.31860197613052293,0.3568036918630775
2001,1,11,SBA,0.2889948904514313,0.2926670654366414,0.2949778179035467,0.3337776201206664
2001,1,12,SBA,0.2988219996293386,0.3028216591725747,0.3050086826962583,0.35053368823612546
2001,1,13,SBA,0.29785011410713197,0.3047083994994561,0.3078682923726007,0.35253946200325226
2001,1,14,SBA,0.30803407231966656,0.3114246924718221,0.3139062459562339,0.35765910339761153
2001,1,15,SBA,0.3261202295621236,0.3264268208295107,0.3260810030441658,0.37046711468649784
2001,1,16,SBA,0.315232918659846,0.31486590082446736,0.3127996153106876,0.35497164654092017
2001,1,17,SBA,0.32097633481025695,0.32380824473996955,0.32243819067291185,0.3676540247354832
2001,1,18,SBA,0.32329884767532346,0.3200432950009902,0.3173668685497022,0.3618827787135284
2001,1,19,SBA,0.32801820437113444,0.32775549093882245,0.3265775214223301,0.3699912165159954
2001,1,20,SBA,0.3300814688205719,0.32640619327624637,0.32642900417832765,0.36888524858739363
2001,1,21,SBA,0.31932872732480366,0.3171806465834379,0.31798378275889977,0.359982536042704
2001,1,22,SBA,0.3251043677330017,0.3236583216736714,0.32603231393823434,0.36866832175413977
2001,1,23,SBA,0.30410115122795106,0.30541598548491794,0.30974185262240617,0.35968388316675004
2001,1,24,SBA,0.28814391493797303,0.2941813866297404,0.3009527489250782,0.35788937935030274
2001,1,25,SBA,0.2960259954134623,0.3006429771582286,0.30641740560531616,0.3593925344733356
2001,1,26,SBA,0.2963497579097748,0.2941801988830169,0.29643180922550316,0.34852754264211777
2001,1,27,SBA,0.32028775016466776,0.3177673586954673,0.3159440352636225,0.36219432193259293
2001,1,28,SBA,0.2899775405724843,0.29250293659667176,0.29801174048699586,0.3542776538049363
2001,1,29,SBA,0.2857501765092214,0.2891573427865903,0.29684311341421277,0.35538126044560475
2001,1,30,SBA,0.29281691114107766,0.297902539682885,0.30585548442368415,0.3642050254875453
2001,1,31,SBA,0.29013194839159645,0.29639796322832507,0.30482977789406684,0.36194463907033986
2001,1,1,LAA,0.2659337045624852,0.25326369366338175,0.2633297483282765,0.2912124626148587
2001,1,2,LAA,0.27491623908281326,0.26299579970298276,0.2728927842979356,0.2994602665729609
2001,1,3,LAA,0.27653470542281866,0.26440254430617055,0.2736197324015024,0.29818037981125545
2001,1,4,LAA,0.2857456151396036,0.27153807662187085,0.2776826847725966,0.3041669715648291
2001,1,5,LAA,0.2732822997495532,0.26053107481810356,0.26614659860378176,0.2914698770021213
2001,1,6,LAA,0.28904588613659143,0.2769582783502917,0.282454289319947,0.3076227140882383
2001,1,7,LAA,0.2846400011330843,0.2713564795351798,0.27603515959161473,0.30148286297582255
