"LANDING_YEAR","PORT_AREA_CODE","ROUND_WEIGHT_MTONS","LANDING_MONTH"
2014,"CCA",1.16,7
2014,"ERA",4.64,7
2014,"MNA",0,7
2014,"MRA",0,7
2014,"SBA",0,7
2014,"SFA",0,7
2014,"XXX",0,7
2014,"BRA",13.57,7
2014,"CBA",6.7,7
2014,"CLO",5.98,7
2014,"NPA",11.38,7
2014,"TLA",11.97,7
2014,"XXX",0,7
2014,"CLW",21.44,7
2014,"CWA",90.92,7
2014,"NPS",298.75,7
2014,"SPS",30.5,7
2014,"WA5",0,7
2014,"XXX",0,7
2015,"BDA",0,7
2015,"BGA",78.35,7
2015,"CCA",0,7
2015,"ERA",0,7
2015,"MNA",0,7
2015,"MRA",0,7
2015,"SFA",0,7
2015,"XXX",0,7
2015,"BRA",48.44,7
2015,"CBA",11.06,7
2015,"CLO",1.47,7
2015,"NPA",16.61,7
2015,"TLA",8.36,7
2015,"XXX",0,7
2015,"CLW",4.11,7
2015,"CWA",35.67,7
2015,"NPS",110.13,7
2015,"SPS",37.88,7
2015,"WA5",0,7
2015,"XXX",0,7
2016,"BDA",2.71,7
2016,"BGA",27.88,7
2016,"CCA",21.92,7
2016,"ERA",25.03,7
2016,"MNA",0,7
2016,"MRA",0,7
2016,"SFA",1.61,7
2016,"XXX",0,7
2016,"BRA",15.58,7
2016,"CBA",7.24,7
2016,"CLO",1.24,7
2016,"NPA",11.14,7
2016,"TLA",7.92,7
2016,"XXX",0,7
2016,"CLW",5.72,7
2016,"CWA",19.99,7
2016,"NPS",154.33,7
2016,"SPS",36.49,7
2016,"WA5",13.09,7
2016,"XXX",0,7
2017,"BDA",0,7
2017,"BGA",0,7
2017,"CCA",11.45,7
2017,"ERA",5.74,7
2017,"MNA",0,7
2017,"MRA",0,7
2017,"SBA",0,7
2017,"SFA",0,7
2017,"XXX",9.15,7
2017,"BRA",12.87,7
2017,"CBA",11.16,7
2017,"CLO",2.42,7
2017,"NPA",12.04,7
2017,"TLA",6.85,7
2017,"XXX",0,7
2017,"CLW",9.74,7
2017,"CWA",26.51,7
2017,"NPS",249.12,7
2017,"SPS",24.69,7
2017,"WA5",13.81,7
2017,"XXX",0,7
2018,"BDA",0,7
2018,"BGA",8.24,7
2018,"CCA",12.69,7
2018,"ERA",5.19,7
2018,"MNA",0,7
2018,"MRA",0,7
2018,"SBA",0,7
2018,"SFA",0,7
2018,"XXX",0,7
2018,"BRA",13.34,7
2018,"CBA",2.33,7
2018,"CLO",2.49,7
2018,"NPA",5.44,7
2018,"TLA",6.3,7
2018,"XXX",0,7
2018,"CLW",3.49,7
2018,"CWA",21.99,7
2018,"NPS",142.87,7
2018,"SPS",23.71,7
2018,"WA5",43.79,7
2018,"XXX",0,7
2019,"BDA",0,7
2019,"BGA",0,7
2019,"CCA",0,7
2019,"ERA",0,7
2019,"MNA",0,7
2019,"MRA",0,7
2019,"SBA",0,7
2019,"SFA",0,7
2019,"XXX",0,7
2019,"BRA",8.41,7
2019,"CBA",6.4,7
2019,"CLO",1.41,7
2019,"NPA",5.54,7
2019,"TLA",5.19,7
2019,"XXX",0,7
2019,"CLW",5.13,7
2019,"CWA",48.58,7
2019,"NPS",111.16,7
2019,"SPS",9.77,7
2019,"WA5",14.2,7
2019,"XXX",0,7
2020,"BDA",0,7
2020,"BGA",3.89,7
2020,"CCA",0,7
2020,"ERA",3.58,7
2020,"MNA",0,7
2020,"MRA",0,7
2020,"SBA",0,7
2020,"SFA",0,7
2020,"XXX",0,7
2020,"BRA",4.52,7
2020,"CBA",5.6,7
2020,"CLO",5.31,7
2020,"NPA",12.02,7
2020,"TLA",12.48,7
2020,"XXX",0,7
2020,"CLW",15.45,7
2020,"CWA",47.62,7
2020,"NPS",255.01,7
2020,"SPS",35.9,7
2020,"WA5",14.2,7
2020,"XXX",0,7
2021,"BDA",0,7
2021,"BGA",0,7
2021,"CCA",0,7
2021,"ERA",0,7
2021,"MNA",0,7
2021,"MRA",0,7
2021,"SBA",0,7
2021,"SFA",0,7
2021,"XXX",0,7
2021,"BRA",10.86,7
2021,"CBA",5.34,7
2021,"CLO",1.78,7
2021,"NPA",5.42,7
2021,"TLA",12.67,7
2021,"XXX",0,7
2021,"CLW",16.82,7
2021,"CWA",35.92,7
2021,"NPS",69.15,7
2021,"SPS",15.88,7
2021,"WA5",39.12,7
2021,"XXX",0,7
2022,"BDA",0,7
2022,"BGA",0,7
2022,"CCA",0,7
2022,"ERA",0,7
2022,"MNA",0,7
2022,"MRA",0,7
2022,"SBA",0,7
2022,"SFA",0,7
2022,"XXX",0,7
2022,"BRA",2.61,7
2022,"CBA",3.72,7
2022,"CLO",1.18,7
2022,"NPA",7.07,7
2022,"TLA",4.95,7
2022,"XXX",0,7
2022,"CLW",0,7
2022,"CWA",30.25,7
2022,"NPS",0,7
2022,"SPS",0,7
2022,"WA5",0,7
2022,"XXX",0,7
2000,"BDA",0,8
2000,"BGA",0,8
2000,"CA2",0,8
2000,"CCA",0,8
2000,"ERA",0,8
2000,"LAA",0,8
2000,"MNA",0,8
2000,"MRA",0,8
2000,"SFA",0,8
2000,"XXX",0,8
2000,"BRA",2.39,8
2000,"CBA",18.87,8
2000,"CLO",4.94,8
2000,"NPA",5.46,8
2000,"TLA",4.38,8
2000,"XXX",0,8
2000,"CLW",22.12,8
2000,"CWA",94.54,8
2000,"NPS",200.99,8
2000,"SPS",22.81,8
2000,"WA5",0,8
2000,"XXX",0,8
2001,"BDA",0,8
2001,"BGA",0,8
2001,"CA2",0,8
2001,"CCA",0,8
2001,"ERA",0,8
2001,"LAA",0,8
2001,"MNA",0,8
2001,"MRA",0,8
2001,"SFA",0,8
2001,"XXX",0,8
2001,"BRA",13.04,8
2001,"CBA",25.11,8
2001,"CLO",3.86,8
2001,"NPA",11.1,8
2001,"TLA",5.44,8
2001,"XXX",0,8
2001,"CLW",47.42,8
2001,"CWA",237.09,8
2001,"NPS",269.09,8
2001,"SPS",30.94,8
2001,"XXX",0,8
2002,"BDA",0,8
2002,"BGA",0,8
2002,"CCA",0,8
2002,"ERA",0,8
2002,"LAA",0,8
2002,"MNA",0,8
2002,"MRA",0,8
2002,"SBA",0,8
2002,"SFA",0,8
2002,"XXX",0,8
2002,"BRA",17.86,8
2002,"CBA",17.9,8
2002,"CLO",2.19,8
2002,"NPA",4.56,8
2002,"TLA",3.43,8
2002,"XXX",0,8
2002,"CLW",4.68,8
2002,"CWA",65.24,8
2002,"NPS",276.1,8
2002,"SPS",31.99,8
2003,"BDA",0,8
2003,"BGA",0,8
2003,"CCA",0,8
2003,"ERA",0,8
2003,"LAA",0,8
2003,"MNA",0,8
2003,"MRA",0,8
2003,"SBA",0,8
2003,"SFA",0,8
2003,"XXX",0,8
2003,"BRA",0.7,8
2003,"CBA",7.74,8
2003,"CLO",2.31,8
2003,"NPA",2.19,8
2003,"TLA",5.78,8
2003,"XXX",0,8
2003,"CLW",6.92,8
2003,"CWA",140.83,8
2003,"NPS",148.17,8
2003,"SPS",6.7,8
2003,"XXX",0,8
2004,"BDA",0,8
2004,"BGA",0,8
2004,"CCA",0,8
2004,"ERA",0,8
2004,"LAA",0,8
2004,"MNA",0,8
2004,"MRA",0,8
2004,"SBA",0,8
2004,"SFA",0,8
2004,"XXX",0,8
2004,"BRA",3.71,8
2004,"CBA",2.84,8
2004,"CLO",3.2,8
2004,"NPA",1.8,8
2004,"TLA",2.67,8
2004,"XXX",0,8
2004,"CLW",2.71,8
2004,"CWA",35.79,8
2004,"NPS",243.04,8
2004,"SPS",14.39,8
2004,"XXX",0,8
2005,"BDA",0,8
2005,"BGA",0,8
2005,"CCA",0,8
2005,"ERA",0,8
2005,"LAA",0,8
2005,"MNA",0,8
2005,"MRA",0,8
2005,"SBA",0,8
2005,"SDA",0,8
2005,"SFA",0,8
2005,"XXX",0,8
2005,"BRA",9.44,8
2005,"CBA",8.66,8
2005,"CLO",2.95,8
2005,"NPA",4.64,8
2005,"TLA",3.2,8
2005,"XXX",0,8
2005,"CLW",8.19,8
2005,"CWA",38.48,8
2005,"NPS",54.63,8
2005,"SPS",2.38,8
2005,"XXX",0,8
2006,"BDA",0,8
2006,"BGA",0,8
2006,"CCA",0,8
2006,"ERA",0,8
2006,"LAA",0,8
2006,"MNA",0,8
2006,"MRA",0,8
2006,"SBA",0,8
2006,"SFA",0,8
2006,"XXX",0,8
2006,"BRA",8.29,8
2006,"CBA",4.35,8
2006,"CLO",2.78,8
2006,"NPA",4.83,8
2006,"TLA",8.66,8
2006,"XXX",0,8
2006,"CLW",9.09,8
2006,"CWA",44.88,8
2006,"NPS",50.36,8
2006,"SPS",2.25,8
2006,"XXX",0,8
2007,"BDA",0,8
2007,"BGA",0,8
2007,"CCA",0,8
2007,"ERA",0,8
2007,"LAA",0,8
2007,"MNA",0,8
2007,"MRA",0,8
2007,"SBA",0,8
2007,"SFA",0,8
2007,"XXX",0,8
2007,"BRA",3.14,8
2007,"CBA",5.8,8
2007,"CLO",3.04,8
2007,"NPA",6.04,8
2007,"TLA",4.72,8
2007,"XXX",0,8
2007,"CLW",11.57,8
2007,"CWA",95.56,8
2007,"NPS",270.45,8
2007,"SPS",2.85,8
2007,"XXX",0,8
2008,"BDA",0,8
2008,"BGA",0,8
2008,"CA2",0,8
2008,"CCA",0,8
2008,"ERA",0,8
2008,"MNA",0,8
2008,"MRA",0,8
2008,"SBA",0,8
2008,"SFA",0,8
2008,"XXX",0,8
2008,"BRA",2.64,8
2008,"CBA",7,8
2008,"CLO",3.07,8
2008,"NPA",5.1,8
2008,"TLA",3.45,8
2008,"XXX",0,8
2008,"CLW",6.97,8
2008,"CWA",89.54,8
2008,"NPS",253.96,8
2008,"SPS",6.03,8
2008,"XXX",0,8
2009,"BDA",0,8
2009,"BGA",0,8
2009,"CCA",0,8
2009,"ERA",0,8
2009,"MNA",0,8
2009,"MRA",0,8
2009,"SBA",0,8
2009,"SDA",0,8
2009,"SFA",0,8
2009,"XXX",0,8
2009,"BRA",6.53,8
2009,"CBA",8.65,8
2009,"CLO",3.43,8
2009,"NPA",5.96,8
2009,"TLA",5.14,8
2009,"XXX",0,8
2009,"CLW",20.2,8
2009,"CWA",220.42,8
2009,"NPS",131.64,8
2009,"SPS",3.18,8
2009,"XXX",0,8
2010,"BDA",0,8
2010,"BGA",0,8
2010,"CCA",0,8
2010,"ERA",0,8
2010,"LAA",0,8
2010,"MNA",0,8
2010,"MRA",0,8
2010,"SFA",0,8
2010,"XXX",0,8
2010,"BRA",1.69,8
2010,"CBA",6.36,8
2010,"CLO",1.86,8
2010,"NPA",7.3,8
2010,"TLA",5.1,8
2010,"XXX",0,8
2010,"CLW",12.7,8
2010,"CWA",171.07,8
2010,"NPS",46.76,8
2010,"SPS",25.93,8
2010,"WA5",0,8
2010,"XXX",0,8
2011,"BDA",0,8
2011,"BGA",0,8
2011,"CCA",0,8
2011,"ERA",0,8
2011,"MNA",0,8
2011,"MRA",0,8
2011,"SBA",0,8
2011,"SFA",0,8
2011,"XXX",0,8
2011,"BRA",0,8
2011,"CBA",7.46,8
2011,"CLO",2.93,8
2011,"NPA",6.36,8
2011,"TLA",3.74,8
2011,"XXX",0,8
2011,"CLW",7.66,8
2011,"CWA",56.88,8
2011,"NPS",255.51,8
2011,"SPS",13.83,8
2011,"WA5",0,8
2011,"XXX",0,8
2012,"BDA",0,8
2012,"BGA",0,8
2012,"CCA",0,8
2012,"ERA",0,8
2012,"MNA",0,8
2012,"MRA",0,8
2012,"SBA",0,8
2012,"SFA",0,8
2012,"XXX",0,8
2012,"BRA",0,8
2012,"CBA",2.48,8
2012,"CLO",0.74,8
2012,"NPA",3.98,8
2012,"TLA",3.66,8
2012,"XXX",0,8
2012,"CLW",6.38,8
2012,"CWA",32.61,8
2012,"NPS",170.42,8
2012,"SPS",22.79,8
2012,"WA5",0,8
2012,"XXX",0,8
2013,"BDA",0,8
2013,"BGA",2.6,8
2013,"CCA",0,8
2013,"ERA",0,8
2013,"MNA",0,8
2013,"MRA",0,8
2013,"SBA",0,8
2013,"SFA",0,8
2013,"XXX",6.92,8
2013,"BRA",0,8
2013,"CBA",4.43,8
2013,"CLO",0.27,8
2013,"NPA",5.45,8
2013,"TLA",4.98,8
2013,"XXX",0,8
2013,"CLW",13.84,8
2013,"CWA",37.21,8
2013,"NPS",160.89,8
2013,"SPS",29.31,8
2013,"WA5",0,8
2013,"XXX",0,8
2014,"BDA",0,8
2014,"BGA",0,8
2014,"CCA",0,8
2014,"ERA",0,8
2014,"MNA",0,8
2014,"MRA",0,8
2014,"SBA",0,8
2014,"SFA",0,8
2014,"XXX",0,8
2014,"BRA",6,8
2014,"CBA",1.68,8
2014,"CLO",3.04,8
2014,"NPA",6.07,8
2014,"TLA",8.9,8
2014,"XXX",0,8
2014,"CLW",96.24,8
2014,"CWA",186.35,8
2014,"NPS",40.6,8
2014,"SPS",29.4,8
2014,"WA5",0,8
2014,"XXX",0,8
2015,"BDA",0,8
2015,"BGA",0,8
2015,"CCA",0,8
2015,"ERA",0,8
2015,"MNA",0,8
2015,"MRA",0,8
2015,"SFA",0,8
2015,"XXX",0,8
2015,"BRA",24.74,8
2015,"CBA",7.48,8
2015,"CLO",0.09,8
2015,"NPA",11.67,8
2015,"TLA",7.3,8
2015,"XXX",0,8
2015,"CLW",3.27,8
2015,"CWA",12.41,8
2015,"NPS",225.79,8
2015,"SPS",53.52,8
2015,"WA5",0,8
2015,"XXX",0,8
2016,"BDA",0,8
2016,"BGA",0,8
2016,"CCA",0,8
2016,"ERA",0,8
2016,"MNA",0,8
2016,"MRA",0,8
2016,"SFA",0,8
2016,"XXX",0,8
2016,"BRA",12.56,8
2016,"CBA",5.38,8
2016,"CLO",1,8
2016,"NPA",9.57,8
2016,"TLA",6.19,8
2016,"XXX",0,8
2016,"CLW",10.27,8
2016,"CWA",14.2,8
2016,"NPS",378.55,8
2016,"SPS",59.96,8
2016,"WA5",25.15,8
2016,"XXX",0,8
2017,"BDA",0,8
2017,"BGA",0,8
2017,"CCA",0,8
2017,"ERA",0,8
2017,"MNA",0,8
2017,"MRA",0,8
2017,"SBA",0,8
2017,"SFA",0,8
2017,"XXX",0,8
2017,"BRA",9.69,8
2017,"CBA",4.23,8
2017,"CLO",1.36,8
2017,"NPA",5.81,8
2017,"TLA",4.78,8
2017,"XXX",0,8
2017,"CLW",11.07,8
2017,"CWA",20.76,8
2017,"NPS",292.46,8
2017,"SPS",30.92,8
2017,"WA5",29.14,8
2017,"XXX",0,8
2018,"BDA",0,8
2018,"BGA",0,8
2018,"CCA",0,8
2018,"ERA",0,8
2018,"MNA",0,8
2018,"MRA",0,8
2018,"SBA",0,8
2018,"SFA",0,8
2018,"XXX",0,8
2018,"BRA",5.9,8
2018,"CBA",3.44,8
2018,"CLO",0.78,8
2018,"NPA",5.59,8
2018,"TLA",3.22,8
2018,"XXX",0,8
2018,"CLW",3.61,8
2018,"CWA",23.1,8
2018,"NPS",257.65,8
2018,"SPS",40.7,8
2018,"WA5",25.74,8
2018,"XXX",0,8
2019,"BDA",0,8
2019,"BGA",0,8
2019,"CCA",0,8
2019,"ERA",0,8
2019,"MNA",0,8
2019,"MRA",0,8
2019,"SBA",0,8
2019,"SFA",0,8
2019,"XXX",0,8
2019,"BRA",3.85,8
2019,"CBA",1.73,8
2019,"CLO",0,8
2019,"NPA",1.89,8
2019,"TLA",1.94,8
2019,"XXX",0,8
2019,"CLW",5.75,8
2019,"CWA",52.88,8
2019,"NPS",214.57,8
2019,"SPS",34.44,8
2019,"WA5",32.78,8
2019,"XXX",0,8
2020,"BDA",0,8
2020,"BGA",0,8
2020,"CCA",0,8
2020,"ERA",0,8
2020,"MNA",0,8
2020,"MRA",0,8
2020,"SBA",0,8
2020,"SFA",0,8
2020,"XXX",0,8
2020,"BRA",3.45,8
2020,"CBA",2.71,8
2020,"CLO",0.45,8
2020,"NPA",5.42,8
2020,"TLA",5.69,8
2020,"XXX",0,8
2020,"CLW",5.03,8
2020,"CWA",41.56,8
2020,"NPS",172.1,8
2020,"SPS",3.46,8
2020,"WA5",12.09,8
2020,"XXX",0,8
2021,"BDA",0,8
2021,"BGA",0,8
2021,"CCA",0,8
2021,"ERA",0,8
2021,"MNA",0,8
2021,"MRA",0,8
2021,"SBA",0,8
2021,"SFA",0,8
2021,"XXX",0,8
2021,"BRA",9.1,8
2021,"CBA",5.24,8
2021,"CLO",0.61,8
2021,"NPA",3.66,8
2021,"TLA",4.82,8
2021,"XXX",0,8
2021,"CLW",21.64,8
2021,"CWA",43.97,8
2021,"NPS",230.76,8
2021,"SPS",67.41,8
2021,"WA5",93.48,8
2021,"XXX",0,8
2022,"BDA",0,8
2022,"BGA",0,8
2022,"CCA",0,8
2022,"ERA",0,8
2022,"MNA",0,8
2022,"MRA",0,8
2022,"SBA",0,8
2022,"SFA",0,8
2022,"XXX",0,8
2022,"BRA",0,8
2022,"CBA",1.13,8
2022,"CLO",0.6,8
2022,"NPA",0.97,8
2022,"TLA",1.51,8
2022,"XXX",0,8
2022,"CLW",0,8
2022,"CWA",4.57,8
2022,"NPS",0,8
2022,"SPS",0,8
2022,"WA5",0,8
2022,"XXX",0,8
2000,"BDA",0,9
2000,"BGA",0,9
2000,"CA2",0,9
2000,"CCA",0,9
2000,"ERA",0,9
2000,"LAA",0,9
2000,"MNA",0,9
2000,"MRA",0,9
2000,"SFA",0,9
2000,"XXX",0,9
2000,"BRA",0,9
2000,"CBA",0.33,9
2000,"CLO",0,9
2000,"NPA",1.3,9
2000,"TLA",0,9
2000,"XXX",0,9
2000,"CLW",44.23,9
2000,"CWA",75.82,9
2000,"NPS",477.7,9
2000,"SPS",31.55,9
2000,"WA5",0,9
2000,"XXX",0,9
2001,"BDA",0,9
2001,"BGA",0,9
2001,"CA2",0,9
2001,"CCA",0,9
2001,"ERA",0,9
2001,"LAA",0,9
2001,"MNA",0,9
2001,"MRA",0,9
2001,"SFA",0,9
2001,"XXX",0,9
2001,"BRA",0,9
2001,"CBA",0.77,9
2001,"CLO",0,9
2001,"NPA",2.38,9
2001,"TLA",0,9
2001,"XXX",0,9
2001,"CLW",52.7,9
2001,"CWA",160.65,9
2001,"NPS",121.38,9
2001,"SPS",17.07,9
2001,"XXX",0,9
2002,"BDA",0,9
2002,"BGA",0,9
2002,"CCA",0,9
2002,"ERA",0,9
2002,"LAA",0,9
2002,"MNA",0,9
2002,"MRA",0,9
2002,"SBA",0,9
2002,"SFA",0,9
2002,"XXX",0,9
2002,"BRA",0,9
2002,"CBA",0.94,9
2002,"CLO",0,9
2002,"NPA",1.99,9
2002,"TLA",0,9
2002,"XXX",0,9
2002,"CLW",6.89,9
2002,"CWA",59.3,9
2002,"NPS",265.47,9
2002,"SPS",8.79,9
2003,"BDA",0,9
2003,"BGA",0,9
2003,"CCA",0,9
2003,"ERA",0,9
2003,"LAA",0,9
2003,"MNA",0,9
2003,"MRA",0,9
2003,"SBA",0,9
2003,"SFA",0,9
2003,"XXX",0,9
2003,"BRA",0,9
2003,"CBA",0,9
2003,"CLO",0,9
2003,"NPA",0.4,9
2003,"TLA",0,9
2003,"XXX",0,9
2003,"CLW",7.94,9
2003,"CWA",69.46,9
2003,"NPS",240.92,9
2003,"SPS",0,9
2003,"XXX",0,9
2004,"BDA",0,9
2004,"BGA",0,9
2004,"CCA",0,9
2004,"ERA",0,9
2004,"LAA",0,9
2004,"MNA",0,9
2004,"MRA",0,9
2004,"SBA",0,9
2004,"SFA",0,9
2004,"XXX",0,9
2004,"BRA",0,9
2004,"CBA",0,9
2004,"CLO",0,9
2004,"NPA",0,9
2004,"TLA",0,9
2004,"XXX",0,9
2004,"CLW",4.59,9
2004,"CWA",26,9
2004,"NPS",247.76,9
2004,"SPS",9.93,9
2004,"XXX",0,9
2005,"BDA",0,9
2005,"BGA",0,9
2005,"CCA",0,9
2005,"ERA",0,9
2005,"LAA",0,9
2005,"MNA",0,9
2005,"MRA",0,9
2005,"SBA",0,9
2005,"SDA",0,9
2005,"SFA",0,9
2005,"XXX",0,9
2005,"BRA",0,9
2005,"CBA",0,9
2005,"CLO",0,9
2005,"NPA",0.8,9
2005,"TLA",0,9
2005,"XXX",0,9
2005,"CLW",5.7,9
2005,"CWA",46.86,9
2005,"NPS",223.35,9
2005,"SPS",4.85,9
2005,"XXX",0,9
2006,"BDA",0,9
2006,"BGA",0,9
2006,"CCA",0,9
2006,"ERA",0,9
2006,"LAA",0,9
2006,"MNA",0,9
2006,"MRA",0,9
2006,"SBA",0,9
2006,"SFA",0,9
2006,"XXX",0,9
2006,"BRA",0,9
2006,"CBA",0,9
2006,"CLO",0,9
2006,"NPA",4.41,9
2006,"TLA",0,9
2006,"XXX",0,9
2006,"CLW",6.13,9
2006,"CWA",32.2,9
2006,"NPS",271.28,9
2006,"SPS",0.72,9
2006,"XXX",0,9
2007,"BDA",0,9
2007,"BGA",0,9
2007,"CCA",0,9
2007,"ERA",0,9
2007,"LAA",0,9
2007,"MNA",0,9
2007,"MRA",0,9
2007,"SBA",0,9
2007,"SFA",0,9
2007,"XXX",0,9
2007,"BRA",0,9
2007,"CBA",1.13,9
2007,"CLO",0,9
2007,"NPA",1.39,9
2007,"TLA",0,9
2007,"XXX",0,9
2007,"CLW",14.1,9
2007,"CWA",44.44,9
2007,"NPS",96.99,9
2007,"SPS",3.8,9
2007,"XXX",0,9
2008,"BDA",0,9
2008,"BGA",0,9
2008,"CA2",0,9
2008,"CCA",0,9
2008,"ERA",0,9
2008,"MNA",0,9
2008,"MRA",0,9
2008,"SBA",0,9
2008,"SFA",0,9
2008,"XXX",0,9
2008,"BRA",0,9
2008,"CBA",0.68,9
2008,"CLO",0,9
2008,"NPA",2.35,9
2008,"TLA",0,9
2008,"XXX",0,9
2008,"CLW",10.02,9
2008,"CWA",54.66,9
2008,"NPS",145.82,9
2008,"SPS",3.31,9
2008,"XXX",0,9
2009,"BDA",0,9
2009,"BGA",0,9
2009,"CCA",0,9
2009,"ERA",0,9
2009,"MNA",0,9
2009,"MRA",0,9
2009,"SBA",0,9
2009,"SDA",0,9
2009,"SFA",0,9
2009,"XXX",0,9
2009,"BRA",0,9
2009,"CBA",0.48,9
2009,"CLO",0,9
2009,"NPA",0.45,9
2009,"TLA",0,9
2009,"XXX",0,9
2009,"CLW",18.78,9
2009,"CWA",112.89,9
2009,"NPS",107.05,9
2009,"SPS",5.55,9
2009,"XXX",0,9
2010,"BDA",0,9
2010,"BGA",0,9
2010,"CCA",0,9
2010,"ERA",0,9
2010,"LAA",0,9
2010,"MNA",0,9
2010,"MRA",0,9
2010,"SFA",0,9
2010,"XXX",0,9
2010,"BRA",0,9
2010,"CBA",2.57,9
2010,"CLO",0,9
2010,"NPA",2.84,9
2010,"TLA",0,9
2010,"XXX",0,9
2010,"CLW",14.31,9
2010,"CWA",176.26,9
2010,"NPS",239.36,9
2010,"SPS",30.94,9
2010,"WA5",0,9
2010,"XXX",0,9
2011,"BDA",0,9
2011,"BGA",0,9
2011,"CCA",0,9
2011,"ERA",0,9
2011,"MNA",0,9
2011,"MRA",0,9
2011,"SBA",0,9
2011,"SFA",0,9
2011,"XXX",0,9
2011,"BRA",0,9
2011,"CBA",1.18,9
2011,"CLO",0,9
2011,"NPA",3.36,9
2011,"TLA",0,9
2011,"XXX",0,9
2011,"CLW",5.53,9
2011,"CWA",34.99,9
2011,"NPS",40.32,9
2011,"SPS",16.27,9
2011,"WA5",0,9
2011,"XXX",0,9
2012,"BDA",0,9
2012,"BGA",0,9
2012,"CCA",0,9
2012,"ERA",0,9
2012,"MNA",0,9
2012,"MRA",0,9
2012,"SBA",0,9
2012,"SFA",0,9
2012,"XXX",0,9
2012,"BRA",0,9
2012,"CBA",3.51,9
2012,"CLO",0,9
2012,"NPA",3.93,9
2012,"TLA",0,9
2012,"XXX",0,9
2012,"CLW",18.06,9
2012,"CWA",42.72,9
2012,"NPS",139.61,9
2012,"SPS",26.57,9
2012,"WA5",0,9
2012,"XXX",0,9
2013,"BDA",0,9
2013,"BGA",0,9
2013,"CCA",0,9
2013,"ERA",0,9
2013,"MNA",0,9
2013,"MRA",0,9
2013,"SBA",0,9
2013,"SFA",0,9
2013,"XXX",0,9
2013,"BRA",0,9
2013,"CBA",0,9
2013,"CLO",0,9
2013,"NPA",0.35,9
2013,"TLA",0,9
2013,"XXX",0,9
2013,"CLW",9.3,9
2013,"CWA",35.02,9
2013,"NPS",141.25,9
2013,"SPS",30.39,9
2013,"WA5",0,9
2013,"XXX",0,9
2014,"BDA",0,9
2014,"BGA",0,9
2014,"CCA",0,9
2014,"ERA",0,9
2014,"MNA",0,9
2014,"MRA",0,9
2014,"SBA",0,9
2014,"SFA",0,9
2014,"XXX",0,9
2014,"BRA",0,9
2014,"CBA",0.2,9
2014,"CLO",0,9
2014,"NPA",2.21,9
2014,"TLA",0,9
2014,"XXX",0,9
2014,"CLW",30.42,9
2014,"CWA",136.11,9
2014,"NPS",209.23,9
2014,"SPS",49.34,9
2014,"WA5",0,9
2014,"XXX",0,9
2015,"BDA",0,9
2015,"BGA",0,9
2015,"CCA",0,9
2015,"ERA",0,9
2015,"MNA",0,9
2015,"MRA",0,9
2015,"SFA",0,9
2015,"XXX",0,9
2015,"BRA",0,9
2015,"CBA",1.5,9
2015,"CLO",0,9
2015,"NPA",3.18,9
2015,"TLA",0,9
2015,"XXX",0,9
2015,"CLW",0,9
2015,"CWA",48.33,9
2015,"NPS",119.31,9
2015,"SPS",40.6,9
2015,"WA5",0,9
2015,"XXX",0,9
2016,"BDA",0,9
2016,"BGA",0,9
2016,"CCA",0,9
2016,"ERA",0,9
2016,"MNA",0,9
2016,"MRA",0,9
2016,"SFA",0,9
2016,"XXX",0,9
2016,"BRA",0,9
2016,"CBA",1.01,9
2016,"CLO",0.03,9
2016,"NPA",4.69,9
2016,"TLA",0,9
2016,"XXX",0,9
2016,"CLW",6.52,9
2016,"CWA",19.94,9
2016,"NPS",194.79,9
2016,"SPS",35.81,9
2016,"WA5",29.42,9
2016,"XXX",0,9
2017,"BDA",0,9
2017,"BGA",0,9
2017,"CCA",0,9
2017,"ERA",0,9
2017,"MNA",0,9
2017,"MRA",0,9
2017,"SBA",0,9
2017,"SFA",0,9
2017,"XXX",0,9
2017,"BRA",0,9
2017,"CBA",4.89,9
2017,"CLO",0,9
2017,"NPA",9.87,9
2017,"TLA",1.88,9
2017,"XXX",0,9
2017,"CLW",5.52,9
2017,"CWA",12.25,9
2017,"NPS",253.97,9
2017,"SPS",26.61,9
2017,"WA5",3.48,9
2017,"XXX",0,9
2018,"BDA",0,9
2018,"BGA",0,9
2018,"CCA",0,9
2018,"ERA",0,9
2018,"MNA",0,9
2018,"MRA",0,9
2018,"SBA",0,9
2018,"SFA",0,9
2018,"XXX",0,9
2018,"BRA",0,9
2018,"CBA",0.34,9
2018,"CLO",0,9
2018,"NPA",1.15,9
2018,"TLA",0.21,9
2018,"XXX",0,9
2018,"CLW",2.54,9
2018,"CWA",11.87,9
2018,"NPS",202.53,9
2018,"SPS",33.06,9
2018,"WA5",20.57,9
2018,"XXX",0,9
2019,"BDA",0,9
2019,"BGA",0,9
2019,"CCA",0,9
2019,"ERA",0,9
2019,"MNA",0,9
2019,"MRA",0,9
2019,"SBA",0,9
2019,"SFA",0,9
2019,"XXX",0,9
2019,"BRA",0,9
2019,"CBA",0,9
2019,"CLO",0,9
2019,"NPA",0,9
2019,"TLA",0.26,9
2019,"XXX",0.02,9
2019,"CLW",3.17,9
2019,"CWA",18.11,9
2019,"NPS",275.41,9
2019,"SPS",27.43,9
2019,"WA5",14.74,9
2019,"XXX",0,9
2020,"BDA",0,9
2020,"BGA",0,9
2020,"CCA",0,9
2020,"ERA",0,9
2020,"MNA",0,9
2020,"MRA",0,9
