year,month,port,SDM_20
2003,9,CLO,0.647698917
2003,9,TLA,0.477910776
2003,9,NPA,0.398652393
2003,9,CBA,0.424267727
2003,9,BRA,0.357854872
2003,9,OR1,NA
2003,9,CCA,0.514001655
2003,9,ERA,0.522480286
2003,9,BGA,0.483318649
2003,9,BDA,0.635337163
2003,9,SFA,0.752104229
2003,9,MNA,0.514947537
2003,9,MRA,0.771059202
2003,9,SBA,0.872456281
2003,9,LAA,0.868988867
2003,9,SDA,0.915529526
2003,9,CA2,NA
2003,10,NPS,NA
2003,10,SPS,NA
2003,10,CWA,0.663440052
2003,10,CLW,0.713916858
2003,10,WA5,NA
2003,10,CLO,0.685904795
2003,10,TLA,0.629078447
2003,10,NPA,0.523476069
2003,10,CBA,0.415218518
2003,10,BRA,0.369141483
2003,10,OR1,NA
2003,10,CCA,0.507165582
2003,10,ERA,0.488203708
2003,10,BGA,0.347307279
2003,10,BDA,0.682124437
2003,10,SFA,0.734926853
2003,10,MNA,0.69296588
2003,10,MRA,0.742180796
2003,10,SBA,0.8360782
2003,10,LAA,0.793307516
2003,10,SDA,0.793607904
2003,10,CA2,NA
2003,11,NPS,NA
2003,11,SPS,NA
2003,11,CWA,0.490114606
2003,11,CLW,0.530741428
2003,11,WA5,NA
2003,11,CLO,0.544527566
2003,11,TLA,0.518115574
2003,11,NPA,0.47543907
2003,11,CBA,0.355602048
2003,11,BRA,0.342203046
2003,11,OR1,NA
2003,11,CCA,0.409991925
2003,11,ERA,0.409477497
2003,11,BGA,0.352366531
2003,11,BDA,0.529355302
2003,11,SFA,0.69465141
2003,11,MNA,0.612635012
2003,11,MRA,0.670631985
2003,11,SBA,0.655312189
2003,11,LAA,0.694507703
2003,11,SDA,0.605126275
2003,11,CA2,NA
2003,12,NPS,NA
2003,12,SPS,NA
2003,12,CWA,0.468301038
2003,12,CLW,0.457278743
2003,12,WA5,NA
2003,12,CLO,0.388045231
2003,12,TLA,0.396279969
2003,12,NPA,0.399840135
2003,12,CBA,0.504990211
2003,12,BRA,0.501909504
2003,12,OR1,NA
2003,12,CCA,0.451474097
2003,12,ERA,0.51051983
2003,12,BGA,0.415652493
2003,12,BDA,0.629075032
2003,12,SFA,0.700170849
2003,12,MNA,0.488951694
2003,12,MRA,0.477723144
2003,12,SBA,0.552087148
2003,12,LAA,0.645114158
2003,12,SDA,0.612902032
2003,12,CA2,NA
2004,1,NPS,NA
2004,1,SPS,NA
2004,1,CWA,0.365014715
2004,1,CLW,0.488434972
2004,1,WA5,NA
2004,1,CLO,0.437343404
2004,1,TLA,0.423500194
2004,1,NPA,0.360941355
2004,1,CBA,0.460047218
2004,1,BRA,0.433203718
2004,1,OR1,NA
2004,1,CCA,0.504356002
2004,1,ERA,0.491754978
2004,1,BGA,0.416553467
2004,1,BDA,0.524798425
2004,1,SFA,0.750877147
2004,1,MNA,0.483557405
2004,1,MRA,0.455842096
2004,1,SBA,0.598330843
2004,1,LAA,0.630508399
2004,1,SDA,0.561179894
2004,1,CA2,NA
2004,2,NPS,NA
2004,2,SPS,NA
2004,2,CWA,0.53348765
2004,2,CLW,0.58289431
2004,2,WA5,NA
2004,2,CLO,0.561246007
2004,2,TLA,0.49970675
2004,2,NPA,0.503514662
2004,2,CBA,0.438262175
2004,2,BRA,0.468381158
2004,2,OR1,NA
2004,2,CCA,0.524133211
2004,2,ERA,0.550143666
2004,2,BGA,0.45004677
2004,2,BDA,0.549222924
2004,2,SFA,0.707752565
2004,2,MNA,0.527576541
2004,2,MRA,0.494752218
2004,2,SBA,0.649059792
2004,2,LAA,0.586176453
2004,2,SDA,0.629173383
2004,2,CA2,NA
2004,3,NPS,NA
2004,3,SPS,NA
2004,3,CWA,0.502272055
2004,3,CLW,0.597492132
2004,3,WA5,NA
2004,3,CLO,0.587973548
2004,3,TLA,0.520688872
2004,3,NPA,0.51634561
2004,3,CBA,0.529576918
2004,3,BRA,0.465597229
2004,3,OR1,NA
2004,3,CCA,0.590728346
2004,3,ERA,0.622067586
2004,3,BGA,0.559764532
2004,3,BDA,0.63710497
2004,3,SFA,0.763342612
2004,3,MNA,0.680505108
2004,3,MRA,0.555916138
2004,3,SBA,0.68038575
2004,3,LAA,0.632985646
2004,3,SDA,0.602341702
2004,3,CA2,NA
2004,4,NPS,NA
2004,4,SPS,NA
2004,4,CWA,0.593658846
2004,4,CLW,0.715879757
2004,4,WA5,NA
2004,4,CLO,0.665258426
2004,4,TLA,0.525445023
2004,4,NPA,0.497789331
2004,4,CBA,0.485824974
2004,4,BRA,0.476564385
2004,4,OR1,NA
2004,4,CCA,0.556686026
2004,4,ERA,0.608321358
2004,4,BGA,0.35239929
2004,4,BDA,0.630815008
2004,4,SFA,0.739375043
2004,4,MNA,0.702446397
2004,4,MRA,0.678816128
2004,4,SBA,0.703175129
2004,4,LAA,0.718324492
2004,4,SDA,0.674451175
2004,4,CA2,NA
2004,5,NPS,NA
2004,5,SPS,NA
2004,5,CWA,0.62198495
2004,5,CLW,0.777042373
2004,5,WA5,NA
2004,5,CLO,0.73580641
2004,5,TLA,0.612284838
2004,5,NPA,0.470834689
2004,5,CBA,0.497246945
2004,5,BRA,0.500211465
2004,5,OR1,NA
2004,5,CCA,0.631855792
2004,5,ERA,0.611470712
2004,5,BGA,0.496243364
2004,5,BDA,0.527157369
2004,5,SFA,0.689954955
2004,5,MNA,0.642862024
2004,5,MRA,0.635116641
2004,5,SBA,0.800396468
2004,5,LAA,0.758181002
2004,5,SDA,0.690161898
2004,5,CA2,NA
2004,6,NPS,NA
2004,6,SPS,NA
2004,6,CWA,0.758710011
2004,6,CLW,0.784160849
2004,6,WA5,NA
2004,6,CLO,0.747853765
2004,6,TLA,0.692419141
2004,6,NPA,0.591746478
2004,6,CBA,0.595239237
2004,6,BRA,0.526224028
2004,6,OR1,NA
2004,6,CCA,0.642805092
2004,6,ERA,0.599988826
2004,6,BGA,0.623440208
2004,6,BDA,0.455927796
2004,6,SFA,0.704791313
2004,6,MNA,0.62453363
2004,6,MRA,0.655801528
2004,6,SBA,0.826595596
2004,6,LAA,0.714308315
2004,6,SDA,0.597498489
2004,6,CA2,NA
2004,7,NPS,NA
2004,7,SPS,NA
2004,7,CWA,0.676104049
2004,7,CLW,0.667576536
2004,7,WA5,NA
2004,7,CLO,0.616585583
2004,7,TLA,0.593828538
2004,7,NPA,0.487016528
2004,7,CBA,0.539914661
2004,7,BRA,0.687400972
2004,7,OR1,NA
2004,7,CCA,0.697782469
2004,7,ERA,0.634741557
2004,7,BGA,0.453916653
2004,7,BDA,0.686353774
2004,7,SFA,0.715355797
2004,7,MNA,0.666825858
2004,7,MRA,0.689265657
2004,7,SBA,0.660367672
2004,7,LAA,0.696673011
2004,7,SDA,0.70182193
2004,7,CA2,NA
2004,8,NPS,NA
2004,8,SPS,NA
2004,8,CWA,0.701514248
2004,8,CLW,0.762094257
2004,8,WA5,NA
2004,8,CLO,0.768242963
2004,8,TLA,0.706865428
2004,8,NPA,0.664230529
2004,8,CBA,0.616241333
2004,8,BRA,0.484239241
2004,8,OR1,NA
2004,8,CCA,0.574192639
2004,8,ERA,0.473430422
2004,8,BGA,0.447162741
2004,8,BDA,0.547344953
2004,8,SFA,0.76949701
2004,8,MNA,0.658255985
2004,8,MRA,0.744212059
2004,8,SBA,0.679660945
2004,8,LAA,0.747949038
2004,8,SDA,0.740523046
2004,8,CA2,NA
2004,9,NPS,NA
2004,9,SPS,NA
2004,9,CWA,0.803509107
2004,9,CLW,0.802757255
2004,9,WA5,NA
2004,9,CLO,0.782227198
2004,9,TLA,0.670637883
2004,9,NPA,0.661136406
2004,9,CBA,0.561055065
2004,9,BRA,0.547348513
2004,9,OR1,NA
2004,9,CCA,0.692271054
2004,9,ERA,0.686865751
2004,9,BGA,0.571517336
2004,9,BDA,0.698735859
2004,9,SFA,0.811821606
2004,9,MNA,0.781118622
2004,9,MRA,0.807477335
2004,9,SBA,0.764331026
2004,9,LAA,0.78124324
2004,9,SDA,0.750781632
2004,9,CA2,NA
2004,10,NPS,NA
2004,10,SPS,NA
2004,10,CWA,0.763134243
2004,10,CLW,0.752758413
2004,10,WA5,NA
2004,10,CLO,0.730941441
2004,10,TLA,0.628556365
2004,10,NPA,0.59765418
2004,10,CBA,0.508359755
2004,10,BRA,0.408191497
2004,10,OR1,NA
2004,10,CCA,0.588460099
2004,10,ERA,0.55220487
2004,10,BGA,0.500905242
2004,10,BDA,0.677539121
2004,10,SFA,0.833790183
2004,10,MNA,0.748910794
2004,10,MRA,0.768530907
2004,10,SBA,0.752031191
2004,10,LAA,0.814366178
2004,10,SDA,0.703047267
2004,10,CA2,NA
2004,11,NPS,NA
2004,11,SPS,NA
2004,11,CWA,0.655318383
2004,11,CLW,0.678735271
2004,11,WA5,NA
2004,11,CLO,0.670615335
2004,11,TLA,0.633518193
2004,11,NPA,0.546588596
2004,11,CBA,0.416598623
2004,11,BRA,0.369263193
2004,11,OR1,NA
2004,11,CCA,0.433150591
2004,11,ERA,0.385819727
2004,11,BGA,0.600344274
2004,11,BDA,0.768396538
2004,11,SFA,0.82055416
2004,11,MNA,0.735817068
2004,11,MRA,0.732048872
2004,11,SBA,0.729986764
2004,11,LAA,0.734085332
2004,11,SDA,0.632279704
2004,11,CA2,NA
2004,12,NPS,NA
2004,12,SPS,NA
2004,12,CWA,0.472987807
2004,12,CLW,0.526645561
2004,12,WA5,NA
2004,12,CLO,0.490650596
2004,12,TLA,0.451582089
2004,12,NPA,0.375780172
2004,12,CBA,0.434619162
2004,12,BRA,0.430220959
2004,12,OR1,NA
2004,12,CCA,0.493824651
2004,12,ERA,0.483469951
2004,12,BGA,0.624516793
2004,12,BDA,0.729513352
2004,12,SFA,0.767673885
2004,12,MNA,0.498263113
2004,12,MRA,0.567583628
2004,12,SBA,0.655035942
2004,12,LAA,0.64858675
2004,12,SDA,0.620633018
2004,12,CA2,NA
2005,1,NPS,NA
2005,1,SPS,NA
2005,1,CWA,0.697092274
2005,1,CLW,0.717108006
2005,1,WA5,NA
2005,1,CLO,0.670938445
2005,1,TLA,0.632664246
2005,1,NPA,0.624049242
2005,1,CBA,0.672404103
2005,1,BRA,0.733742052
2005,1,OR1,NA
2005,1,CCA,0.730322926
2005,1,ERA,0.81330353
2005,1,BGA,0.765010755
2005,1,BDA,0.825640391
2005,1,SFA,0.905677893
2005,1,MNA,0.805066831
2005,1,MRA,0.865019909
2005,1,SBA,0.919084652
2005,1,LAA,0.919226402
2005,1,SDA,0.887847972
2005,1,CA2,NA
2005,2,NPS,NA
2005,2,SPS,NA
2005,2,CWA,0.799992044
2005,2,CLW,0.816971087
2005,2,WA5,NA
2005,2,CLO,0.818075101
2005,2,TLA,0.834391459
2005,2,NPA,0.769799201
2005,2,CBA,0.73069341
2005,2,BRA,0.732980678
2005,2,OR1,NA
2005,2,CCA,0.761024189
2005,2,ERA,0.776702849
2005,2,BGA,0.773640064
2005,2,BDA,0.843385023
2005,2,SFA,0.915416655
2005,2,MNA,0.838324115
2005,2,MRA,0.826357586
2005,2,SBA,0.900606638
2005,2,LAA,0.90085729
2005,2,SDA,0.877544513
2005,2,CA2,NA
2005,3,NPS,NA
2005,3,SPS,NA
2005,3,CWA,0.788972129
2005,3,CLW,0.828922349
2005,3,WA5,NA
2005,3,CLO,0.802230001
2005,3,TLA,0.780149049
2005,3,NPA,0.781974347
2005,3,CBA,0.782739976
2005,3,BRA,0.776012972
2005,3,OR1,NA
2005,3,CCA,0.767121402
2005,3,ERA,0.809928949
2005,3,BGA,0.789987027
2005,3,BDA,0.872547052
2005,3,SFA,0.947581679
2005,3,MNA,0.889762878
2005,3,MRA,0.858863601
2005,3,SBA,0.88778629
2005,3,LAA,0.929057982
2005,3,SDA,0.890590646
2005,3,CA2,NA
2005,4,NPS,NA
2005,4,SPS,NA
2005,4,CWA,0.846819909
2005,4,CLW,0.877890646
2005,4,WA5,NA
2005,4,CLO,0.84211141
2005,4,TLA,0.767619706
2005,4,NPA,0.796821922
2005,4,CBA,0.797889541
2005,4,BRA,0.771183962
2005,4,OR1,NA
2005,4,CCA,0.810616299
2005,4,ERA,0.841340019
2005,4,BGA,0.763188482
2005,4,BDA,0.816108246
2005,4,SFA,0.915734111
2005,4,MNA,0.902509955
2005,4,MRA,0.83548708
2005,4,SBA,0.913562214
2005,4,LAA,0.912316502
2005,4,SDA,0.874732858
2005,4,CA2,NA
2005,5,NPS,NA
2005,5,SPS,NA
2005,5,CWA,0.886516529
2005,5,CLW,0.924772712
2005,5,WA5,NA
2005,5,CLO,0.887876956
2005,5,TLA,0.821559438
2005,5,NPA,0.802447178
2005,5,CBA,0.843186484
2005,5,BRA,0.836877828
2005,5,OR1,NA
2005,5,CCA,0.886335112
2005,5,ERA,0.855907197
2005,5,BGA,0.813597239
2005,5,BDA,0.899189488
2005,5,SFA,0.912133301
2005,5,MNA,0.868936259
2005,5,MRA,0.795458725
2005,5,SBA,0.927839072
2005,5,LAA,0.923991032
2005,5,SDA,0.859364476
2005,5,CA2,NA
2005,6,NPS,NA
2005,6,SPS,NA
2005,6,CWA,0.900192053
2005,6,CLW,0.956060121
2005,6,WA5,NA
2005,6,CLO,0.950557313
2005,6,TLA,0.932824186
2005,6,NPA,0.859864928
2005,6,CBA,0.819517585
2005,6,BRA,0.793380881
2005,6,OR1,NA
2005,6,CCA,0.867531228
2005,6,ERA,0.88878177
2005,6,BGA,0.770055261
2005,6,BDA,0.835820066
2005,6,SFA,0.903178225
2005,6,MNA,0.87785212
2005,6,MRA,0.891118379
2005,6,SBA,0.91707637
2005,6,LAA,0.903743919
2005,6,SDA,0.9094755
2005,6,CA2,NA
2005,7,NPS,NA
2005,7,SPS,NA
2005,7,CWA,0.896700402
2005,7,CLW,0.896144247
2005,7,WA5,NA
2005,7,CLO,0.863934322
2005,7,TLA,0.839836314
2005,7,NPA,0.800155249
2005,7,CBA,0.862051365
2005,7,BRA,0.893266386
2005,7,OR1,NA
2005,7,CCA,0.88029454
2005,7,ERA,0.831496559
2005,7,BGA,0.881444292
2005,7,BDA,0.855241266
2005,7,SFA,0.89148294
2005,7,MNA,0.87984164
2005,7,MRA,0.888369757
2005,7,SBA,0.90131355
2005,7,LAA,0.88332443
2005,7,SDA,0.899819403
2005,7,CA2,NA
2005,8,NPS,NA
2005,8,SPS,NA
2005,8,CWA,0.850203393
2005,8,CLW,0.878709509
2005,8,WA5,NA
2005,8,CLO,0.855635542
2005,8,TLA,0.819030799
2005,8,NPA,0.772387017
2005,8,CBA,0.87036517
2005,8,BRA,0.900880497
2005,8,OR1,NA
2005,8,CCA,0.901305302
2005,8,ERA,0.882837528
2005,8,BGA,0.826199949
2005,8,BDA,0.901344021
2005,8,SFA,0.919586334
2005,8,MNA,0.801674227
2005,8,MRA,0.930187879
2005,8,SBA,0.909565911
2005,8,LAA,0.907056983
2005,8,SDA,0.939088165
2005,8,CA2,NA
2005,9,NPS,NA
2005,9,SPS,NA
2005,9,CWA,0.889924409
2005,9,CLW,0.896214124
2005,9,WA5,NA
2005,9,CLO,0.87494211
2005,9,TLA,0.786908813
2005,9,NPA,0.780378098
2005,9,CBA,0.811324959
2005,9,BRA,0.76683647
2005,9,OR1,NA
2005,9,CCA,0.858454193
2005,9,ERA,0.87320113
2005,9,BGA,0.86327453
2005,9,BDA,0.924586489
2005,9,SFA,0.919693915
2005,9,MNA,0.90303224
2005,9,MRA,0.917232227
2005,9,SBA,0.8847974
2005,9,LAA,0.925009619
2005,9,SDA,0.873401065
2005,9,CA2,NA
2005,10,NPS,NA
2005,10,SPS,NA
2005,10,CWA,0.915817823
2005,10,CLW,0.920398504
2005,10,WA5,NA
2005,10,CLO,0.900691728
2005,10,TLA,0.815820529
2005,10,NPA,0.731226932
2005,10,CBA,0.800703932
2005,10,BRA,0.809552647
2005,10,OR1,NA
2005,10,CCA,0.889913533
2005,10,ERA,0.860779244
2005,10,BGA,0.862608361
2005,10,BDA,0.881436851
2005,10,SFA,0.921848846
2005,10,MNA,0.897804904
2005,10,MRA,0.88516492
2005,10,SBA,0.937020166
2005,10,LAA,0.935008315
2005,10,SDA,0.894721875
2005,10,CA2,NA
2005,11,NPS,NA
2005,11,SPS,NA
2005,11,CWA,0.795279257
2005,11,CLW,0.850797932
2005,11,WA5,NA
2005,11,CLO,0.836207748
2005,11,TLA,0.770150274
2005,11,NPA,0.722835991
2005,11,CBA,0.735574077
2005,11,BRA,0.729946428
2005,11,OR1,NA
2005,11,CCA,0.772718891
2005,11,ERA,0.759673467
2005,11,BGA,0.67276253
2005,11,BDA,0.901197443
2005,11,SFA,0.914672983
2005,11,MNA,0.894932101
2005,11,MRA,0.927346403
2005,11,SBA,0.949568874
2005,11,LAA,0.935075748
2005,11,SDA,0.878574958
2005,11,CA2,NA
2005,12,NPS,NA
2005,12,SPS,NA
2005,12,CWA,0.76590703
2005,12,CLW,0.744311494
2005,12,WA5,NA
2005,12,CLO,0.707173396
2005,12,TLA,0.724832967
2005,12,NPA,0.659064229
2005,12,CBA,0.666651272
2005,12,BRA,0.716649207
2005,12,OR1,NA
2005,12,CCA,0.743230291
2005,12,ERA,0.790437025
2005,12,BGA,0.735787805
2005,12,BDA,0.880796818
2005,12,SFA,0.901055304
2005,12,MNA,0.799021276
2005,12,MRA,0.882988628
2005,12,SBA,0.923963111
2005,12,LAA,0.889200412
2005,12,SDA,0.85548349
2005,12,CA2,NA
2006,1,NPS,NA
2006,1,SPS,NA
2006,1,CWA,0.691876528
2006,1,CLW,0.731447176
2006,1,WA5,NA
2006,1,CLO,0.638985574
2006,1,TLA,0.699805247
2006,1,NPA,0.727955103
2006,1,CBA,0.720569496
2006,1,BRA,0.688393097
2006,1,OR1,NA
2006,1,CCA,0.748411713
2006,1,ERA,0.706658368
2006,1,BGA,0.616863733
2006,1,BDA,0.804282597
2006,1,SFA,0.838458089
2006,1,MNA,0.75263378
2006,1,MRA,0.712161709
2006,1,SBA,0.863226677
2006,1,LAA,0.859480428
2006,1,SDA,0.767092364
2006,1,CA2,NA
2006,2,NPS,NA
2006,2,SPS,NA
2006,2,CWA,0.672990598
2006,2,CLW,0.686352644
2006,2,WA5,NA
2006,2,CLO,0.642713004
2006,2,TLA,0.569510071
2006,2,NPA,0.583861647
2006,2,CBA,0.5687988
2006,2,BRA,0.554420431
2006,2,OR1,NA
2006,2,CCA,0.628683152
2006,2,ERA,0.630244847
2006,2,BGA,0.68662837
2006,2,BDA,0.766337126
2006,2,SFA,0.835477979
2006,2,MNA,0.695657552
2006,2,MRA,0.737489456
2006,2,SBA,0.86564299
2006,2,LAA,0.8023459
2006,2,SDA,0.744530595
2006,2,CA2,NA
2006,3,NPS,NA
2006,3,SPS,NA
2006,3,CWA,0.606430648
2006,3,CLW,0.667125563
2006,3,WA5,NA
2006,3,CLO,0.605877634
2006,3,TLA,0.542509931
2006,3,NPA,0.530475219
2006,3,CBA,0.573662243
2006,3,BRA,0.494238097
2006,3,OR1,NA
2006,3,CCA,0.571355016
2006,3,ERA,0.639635682
2006,3,BGA,0.55152128
2006,3,BDA,0.751491626
2006,3,SFA,0.833696289
2006,3,MNA,0.723174386
2006,3,MRA,0.605653921
2006,3,SBA,0.81684699
2006,3,LAA,0.86902553
2006,3,SDA,0.843361529
2006,3,CA2,NA
2006,4,NPS,NA
2006,4,SPS,NA
2006,4,CWA,0.750035022
2006,4,CLW,0.803665662
2006,4,WA5,NA
2006,4,CLO,0.770736935
2006,4,TLA,0.658585988
2006,4,NPA,0.641301669
2006,4,CBA,0.632904232
2006,4,BRA,0.577290769
2006,4,OR1,NA
2006,4,CCA,0.697118333
2006,4,ERA,0.772745621
2006,4,BGA,0.599984386
2006,4,BDA,0.792185423
2006,4,SFA,0.85243219
2006,4,MNA,0.768300432
2006,4,MRA,0.758069496
2006,4,SBA,0.876916187
2006,4,LAA,0.853109706
2006,4,SDA,0.783494755
2006,4,CA2,NA
2006,5,NPS,NA
2006,5,SPS,NA
2006,5,CWA,0.792231396
2006,5,CLW,0.841758426
2006,5,WA5,NA
2006,5,CLO,0.82022888
2006,5,TLA,0.787625331
2006,5,NPA,0.748042837
2006,5,CBA,0.746360038
2006,5,BRA,0.652238261
2006,5,OR1,NA
2006,5,CCA,0.713154303
2006,5,ERA,0.782099897
2006,5,BGA,0.680475615
2006,5,BDA,0.766233931
2006,5,SFA,0.850713698
2006,5,MNA,0.818358263
2006,5,MRA,0.772691352
2006,5,SBA,0.852319486
2006,5,LAA,0.839094
2006,5,SDA,0.850964556
2006,5,CA2,NA
2006,6,NPS,NA
2006,6,SPS,NA
2006,6,CWA,0.840301722
2006,6,CLW,0.840426678
2006,6,WA5,NA
2006,6,CLO,0.816373066
2006,6,TLA,0.712161293
2006,6,NPA,0.552060168
2006,6,CBA,0.591896609
2006,6,BRA,0.602505369
2006,6,OR1,NA
2006,6,CCA,0.739942574
2006,6,ERA,0.752395645
2006,6,BGA,0.608743321
2006,6,BDA,0.761879495
2006,6,SFA,0.831128036
2006,6,MNA,0.846303661
2006,6,MRA,0.868533568
2006,6,SBA,0.874892668
2006,6,LAA,0.843661566
2006,6,SDA,0.862506199
2006,6,CA2,NA
2006,7,NPS,NA
2006,7,SPS,NA
2006,7,CWA,0.778782119
2006,7,CLW,0.779892487
2006,7,WA5,NA
2006,7,CLO,0.756730892
2006,7,TLA,0.711688001
2006,7,NPA,0.680422105
2006,7,CBA,0.657486944
2006,7,BRA,0.715967279
2006,7,OR1,NA
2006,7,CCA,0.790249746
2006,7,ERA,0.783599344
2006,7,BGA,0.662411553
2006,7,BDA,0.804311475
2006,7,SFA,0.853901814
2006,7,MNA,0.794319289
2006,7,MRA,0.88807851
2006,7,SBA,0.909085374
2006,7,LAA,0.854321875
2006,7,SDA,0.858024395
2006,7,CA2,NA
2006,8,NPS,NA
2006,8,SPS,NA
2006,8,CWA,0.754390126
2006,8,CLW,0.809388713
2006,8,WA5,NA
2006,8,CLO,0.781876078
2006,8,TLA,0.693994317
2006,8,NPA,0.6569426
2006,8,CBA,0.550758118
2006,8,BRA,0.647062513
2006,8,OR1,NA
2006,8,CCA,0.791517317
2006,8,ERA,0.74669071
2006,8,BGA,0.71569918
2006,8,BDA,0.857753968
2006,8,SFA,0.885235196
2006,8,MNA,0.836297007
2006,8,MRA,0.868467922
2006,8,SBA,0.835920434
2006,8,LAA,0.860801392
2006,8,SDA,0.802096345
2006,8,CA2,NA
2006,9,NPS,NA
2006,9,SPS,NA
2006,9,CWA,0.739137351
2006,9,CLW,0.814780881
2006,9,WA5,NA
2006,9,CLO,0.784919509
2006,9,TLA,0.699770267
2006,9,NPA,0.686161088
2006,9,CBA,0.654068425
2006,9,BRA,0.586657689
2006,9,OR1,NA
2006,9,CCA,0.717045926
2006,9,ERA,0.773685563
2006,9,BGA,0.690569553
2006,9,BDA,0.757993577
2006,9,SFA,0.863972609
2006,9,MNA,0.85962265
2006,9,MRA,0.831224595
2006,9,SBA,0.800555635
2006,9,LAA,0.834753908
2006,9,SDA,0.773100749
2006,9,CA2,NA
2006,10,NPS,NA
2006,10,SPS,NA
2006,10,CWA,0.709451971
2006,10,CLW,0.789404821
2006,10,WA5,NA
2006,10,CLO,0.756096234
2006,10,TLA,0.673476057
2006,10,NPA,0.7494024
2006,10,CBA,0.58701198
2006,10,BRA,0.550289435
2006,10,OR1,NA
2006,10,CCA,0.700492624
2006,10,ERA,0.743952586
2006,10,BGA,0.856336563
2006,10,BDA,0.897110584
2006,10,SFA,0.909503196
2006,10,MNA,0.840208917
2006,10,MRA,0.881019945
2006,10,SBA,0.857784133
2006,10,LAA,0.836920666
2006,10,SDA,0.754727756
2006,10,CA2,NA
2006,11,NPS,NA
2006,11,SPS,NA
2006,11,CWA,0.657090776
2006,11,CLW,0.739504345
2006,11,WA5,NA
2006,11,CLO,0.720999903
2006,11,TLA,0.667801543
2006,11,NPA,0.564190402
2006,11,CBA,0.593458055
2006,11,BRA,0.571353601
2006,11,OR1,NA
2006,11,CCA,0.561052947
2006,11,ERA,0.572548432
2006,11,BGA,0.688349226
2006,11,BDA,0.857946267
2006,11,SFA,0.895748148
2006,11,MNA,0.81678448
2006,11,MRA,0.790405397
2006,11,SBA,0.83681675
2006,11,LAA,0.861266919
2006,11,SDA,0.78852562
2006,11,CA2,NA
2006,12,NPS,NA
2006,12,SPS,NA
2006,12,CWA,0.63537006
2006,12,CLW,0.658739594
2006,12,WA5,NA
2006,12,CLO,0.685209575
2006,12,TLA,0.592807349
2006,12,NPA,0.543968827
2006,12,CBA,0.681342576
2006,12,BRA,0.634227312
2006,12,OR1,NA
2006,12,CCA,0.630750267
2006,12,ERA,0.643971824
2006,12,BGA,0.572093733
2006,12,BDA,0.787146779
2006,12,SFA,0.834602777
2006,12,MNA,0.638359588
2006,12,MRA,0.63387967
2006,12,SBA,0.814167426
2006,12,LAA,0.797873497
2006,12,SDA,0.797251364
2006,12,CA2,NA
2007,1,NPS,NA
2007,1,SPS,NA
2007,1,CWA,0.196049439
2007,1,CLW,0.252708417
2007,1,WA5,NA
2007,1,CLO,0.221566519
2007,1,TLA,0.224487576
2007,1,NPA,0.24397173
2007,1,CBA,0.24854359
2007,1,BRA,0.191378383
2007,1,OR1,NA
2007,1,CCA,0.189672242
2007,1,ERA,0.22349349
2007,1,BGA,0.13169956
2007,1,BDA,0.153401857
2007,1,SFA,0.377021013
2007,1,MNA,0.170767793
2007,1,MRA,0.185899058
2007,1,SBA,0.306605288
2007,1,LAA,0.336214494
2007,1,SDA,0.312214781
2007,1,CA2,NA
2007,2,NPS,NA
2007,2,SPS,NA
2007,2,CWA,0.171078759
2007,2,CLW,0.271131123
2007,2,WA5,NA
2007,2,CLO,0.238906892
2007,2,TLA,0.199551016
2007,2,NPA,0.213394129
2007,2,CBA,0.250159245
2007,2,BRA,0.197240254
2007,2,OR1,NA
2007,2,CCA,0.165850867
2007,2,ERA,0.278215616
2007,2,BGA,0.157950518
2007,2,BDA,0.247245812
2007,2,SFA,0.418653665
2007,2,MNA,0.216583602
2007,2,MRA,0.225352303
2007,2,SBA,0.328894272
2007,2,LAA,0.353063316
2007,2,SDA,0.340507063
2007,2,CA2,NA
2007,3,NPS,NA
2007,3,SPS,NA
2007,3,CWA,0.257446337
2007,3,CLW,0.329647156
2007,3,WA5,NA
2007,3,CLO,0.26668654
2007,3,TLA,0.248332071
2007,3,NPA,0.282392363
2007,3,CBA,0.299740916
2007,3,BRA,0.156335305
2007,3,OR1,NA
2007,3,CCA,0.213381784
2007,3,ERA,0.250024505
2007,3,BGA,0.214399126
2007,3,BDA,0.196977369
2007,3,SFA,0.499948258
2007,3,MNA,0.460818242
2007,3,MRA,0.279189648
2007,3,SBA,0.396019618
2007,3,LAA,0.457899356
2007,3,SDA,0.330459618
2007,3,CA2,NA
2007,4,NPS,NA
2007,4,SPS,NA
2007,4,CWA,0.34497968
2007,4,CLW,0.441902576
2007,4,WA5,NA
2007,4,CLO,0.384636922
2007,4,TLA,0.36582835
2007,4,NPA,0.325571534
2007,4,CBA,0.334135721
2007,4,BRA,0.272951202
2007,4,OR1,NA
2007,4,CCA,0.403173399
2007,4,ERA,0.309777638
2007,4,BGA,0.180041877
2007,4,BDA,0.179105977
2007,4,SFA,0.441843405
2007,4,MNA,0.341503921
2007,4,MRA,0.187695835
2007,4,SBA,0.532169862
2007,4,LAA,0.437850125
2007,4,SDA,0.398670192
2007,4,CA2,NA
2007,5,NPS,NA
2007,5,SPS,NA
2007,5,CWA,0.429407902
2007,5,CLW,0.474855158
2007,5,WA5,NA
2007,5,CLO,0.446374104
2007,5,TLA,0.373066615
2007,5,NPA,0.301148256
2007,5,CBA,0.400295411
2007,5,BRA,0.269174748
2007,5,OR1,NA
2007,5,CCA,0.329400763
2007,5,ERA,0.368245366
